,Seed,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
23,28,2,10.3698710891272,14,1.69093568337958,2,14.6081986539105,15,1.1166666666666667,605.1593906879425
24,7,2,10.3463359877939,17,1.47022446092669,2,14.6081985720225,19,0.9541666666666668,605.3402993679047
25,12,2,10.3696057453287,19,1.29882194339170,2,14.6081986215794,13,0.9166666666666667,621.0909192562103
26,17,2,10.3603177533597,14,1.35760402931273,2,14.6081986181715,7,0.9500000000000001,692.9871497154236
27,16,2,10.3745794561766,12,1.34400976079291,2,14.6081986290759,9,0.9458333333333334,696.5071444511414
28,22,2,10.3418378759601,17,1.46450576763627,2,14.6081986566572,15,0.9958333333333335,701.9397835731506
29,23,2,10.3178392398054,11,1.52693326535648,2,14.6081985964042,21,0.9666666666666668,720.3090732097626
30,25,2,10.3668377090299,9,1.41118795595712,2,14.6081986266789,3,0.9500000000000001,736.5831806659698
31,40,2,10.3358280813152,12,1.32901789099451,2,14.6081986712336,10,0.9458333333333334,754.3474404811859
32,48,2,10.3665154218120,7,1.41117451054911,2,14.6081986005633,11,0.9375000000000001,382.934588432312
33,2,2,10.4006988703670,14,1.35568544113637,2,14.6081985807399,9,0.8458333333333334,761.1315548419952
34,36,2,10.3505208514502,20,1.39753100942280,2,14.6081985693928,9,0.9666666666666668,787.4716222286224
35,1,2,10.3790191525085,17,1.51674311341039,2,14.6081985919177,15,1.0208333333333335,792.054417848587
36,51,2,10.3299238463871,22,1.20486897870142,2,14.6081986329295,8,0.9000000000000001,382.5951008796692
37,55,2,10.3868558892220,9,1.33101990371483,2,14.6081986226615,11,0.8958333333333335,364.9942171573639
38,3,2,10.4124688225339,8,1.19600522320156,2,14.6081986327154,16,0.8583333333333334,820.533525466919
39,19,2,10.3836791986446,19,1.49035413115389,2,14.6081986228922,18,1.0458333333333334,821.610609292984
40,32,2,10.3829749798493,7,1.29285505315638,2,14.6081985693867,7,0.8750000000000001,846.514511346817
41,60,2,10.3936386334727,22,1.55645134073487,2,14.6081986591943,7,0.9958333333333335,375.1111454963684
42,56,2,10.3765383297665,13,1.81265287944225,2,14.6081986434515,12,1.1291666666666669,402.292599439621
43,61,2,10.3614743863563,8,1.32060169123658,2,14.6081986002213,19,1.0208333333333335,376.53869104385376
44,33,2,10.3955845860242,15,1.52217465224974,2,14.6081986239145,17,1.1,871.6284947395325
45,64,2,10.3526633322274,6,1.19146833322748,2,14.6081986150074,13,0.8333333333333335,340.78796672821045
46,58,2,10.3402147505439,13,1.48406761004671,2,14.6081986550071,14,1.0208333333333335,422.0653929710388
47,45,2,10.4095614759212,10,1.41944515017485,2,14.6081986439449,12,1.0041666666666669,913.1700623035431
48,54,2,10.3786743997247,17,1.43087259872070,2,14.6081985382695,14,0.9875000000000002,479.46710109710693
49,72,2,10.4079425812675,15,1.15989623990749,2,14.6081986033083,11,0.8875000000000001,340.0661563873291
50,66,2,10.3998442526778,18,1.26118913004839,2,14.6081986499877,10,0.8541666666666667,395.5642249584198
51,57,2,10.4118877362987,13,1.29664621245374,2,14.6081986595563,11,0.9250000000000002,496.0788516998291
52,68,2,10.4622912693275,14,1.68532783331898,2,14.6081986027026,7,1.0541666666666667,382.13577008247375
53,20,2,10.3227904817895,14,1.31489915513966,2,14.6081985933233,16,0.9375000000000001,990.1266555786133
54,18,2,10.3552677081682,16,1.45317988363549,2,14.6081986233113,12,1.05,992.829735994339
55,49,2,10.4586890168966,17,1.64595391549857,2,14.6081986567410,19,1.0458333333333334,619.6085386276245
56,65,2,10.4075285815344,12,1.20064712190107,2,14.6081986115559,9,0.8333333333333335,467.62649273872375
57,6,2,10.3839957898266,13,1.48459368170861,2,14.6081986451017,15,0.9875000000000002,1019.4486117362976
58,70,2,10.3379632836557,16,1.59487651578238,2,14.6081986466947,8,1.0291666666666668,448.75524711608887
59,77,2,10.4306171285637,12,1.20510329443546,2,14.6081986321193,12,0.8791666666666668,356.94859170913696
60,59,2,10.3568661085280,19,1.35903807811071,2,14.6081986542590,10,0.9000000000000001,614.7585844993591
61,82,2,10.3981605362742,13,1.50740910101622,2,14.6081985865239,11,1.0541666666666667,314.2454183101654
62,37,2,10.3658306921565,16,1.74987642768228,2,14.6081986286698,17,1.1,1104.480164527893
63,39,2,10.3719182378429,20,1.63846502068527,2,14.6081986646152,9,1.0958333333333334,1106.14200258255
64,15,2,10.3875321436924,8,1.29216441064536,2,14.6081986422839,14,0.9000000000000001,1132.0089147090912
65,9,2,10.3406600990950,20,1.46812396169889,2,14.6081985758050,9,0.9791666666666667,1139.1006882190704
66,29,2,10.3592787690262,14,1.65272715501042,2,14.6081986913562,13,1.0583333333333333,1144.2832658290863
67,76,2,10.4378875858254,15,1.68654813672151,2,14.6081986437721,15,1.0833333333333335,446.59772872924805
68,80,2,10.3694632738505,21,1.58246873322555,2,14.6081985883486,15,1.0625000000000002,409.0574424266815
69,67,2,10.3847692607454,19,1.93312174557741,2,14.6081986099288,15,1.0791666666666668,614.8936192989349
70,63,2,10.3608492308841,18,1.74586806727534,2,14.6081986680907,16,1.05,650.05646443367
71,84,2,10.3251213720853,13,1.49836631498681,2,14.6081986254135,12,1.0375,391.1430718898773
72,71,2,10.3876518154879,21,1.67116263324625,2,14.6081986229864,14,1.0666666666666669,608.1752808094025
73,87,2,10.2885349151251,12,1.62367673954000,2,14.6081986229204,14,1.1041666666666667,404.03702998161316
74,94,2,10.3483741321897,12,1.30153434323134,2,14.6081986135180,9,0.8,351.0605161190033
75,81,2,10.3330796633287,9,1.30825623645489,2,14.6081986939480,16,0.9000000000000001,502.245920419693
76,86,2,10.4246460217998,10,1.39852320814502,2,14.6081986504641,7,0.9708333333333334,450.199316740036
77,98,2,10.3703045826925,9,1.41706911982947,2,14.6081986154019,14,0.9750000000000001,326.6592562198639
78,50,2,10.3592901935089,17,1.64866031233587,2,14.6081985696691,10,1.05,897.045164346695
79,88,2,10.3459841257566,17,1.64347130607493,2,14.6081986682783,19,1.1875000000000002,459.5600275993347
80,93,2,10.3192071997356,12,1.37846336314856,2,14.6081986088101,9,0.9291666666666668,467.176775932312
81,79,2,10.3749181301700,16,1.48578170029070,2,14.6081986292718,7,1.0458333333333334,587.9724733829498
82,90,2,10.3835804003665,16,1.51621732120757,2,14.6081985780901,12,0.9833333333333335,495.0677502155304
83,91,2,10.3287230691570,12,1.57218621942366,2,14.6081985735123,12,1.0958333333333334,491.2895772457123
84,100,2,10.3983709467786,12,1.45879307413732,2,14.6081986349823,12,1.0916666666666668,380.569623708725
85,74,2,10.3995827169594,9,1.23973702351632,2,14.6081986064508,9,0.8958333333333335,677.9034733772278
86,99,2,10.3722116195091,20,1.63625652177229,2,14.6081986490344,17,1.0291666666666668,427.62384581565857
87,73,2,10.3808124035353,22,1.38182874833633,2,14.6081986104148,18,0.9166666666666667,782.0777139663696
88,52,2,10.3351441847270,11,1.47051879410280,2,14.6081986349749,12,1.0208333333333335,1019.7397272586823
89,97,2,10.4287640593526,16,1.86674131364680,2,14.6081985409651,15,1.1708333333333334,491.10684752464294
90,62,2,10.3928401039160,10,1.52756357287053,2,14.6081986461793,12,1.0666666666666669,945.1184544563293
91,108,2,10.4079969689441,13,1.28664471143911,2,14.6081986016065,10,0.9458333333333334,366.926798582077
92,107,2,10.3930860588204,15,1.72146671225141,2,14.6081986436077,10,1.1166666666666667,390.90058159828186
93,117,2,10.3634407421391,16,1.68723877442026,2,14.6081986706632,5,1.1416666666666668,293.9833357334137
94,111,2,10.3959043144391,13,1.74617282884901,2,14.6081986768601,17,1.1041666666666667,363.15920782089233
95,105,2,10.3601666314519,13,1.37785115916863,2,14.6081986621728,12,0.8250000000000001,458.07648372650146
96,109,2,10.3800730420322,19,1.66584261397775,2,14.6081986699331,22,1.2166666666666668,378.8421792984009
97,106,2,10.4166396472680,14,1.50570984685869,2,14.6081985797479,10,1.0375,445.53293085098267
98,121,2,10.4082025147057,12,1.52058485049856,2,14.6081986273397,14,1.0750000000000002,272.69272804260254
99,53,2,10.3613103060346,16,1.57215734106126,2,14.6081986569064,12,0.9333333333333335,1078.2476761341095
100,124,2,10.3854155827619,15,1.48943869122559,2,14.6081986079828,18,0.9625000000000001,252.19561171531677
101,115,2,10.3012802026958,15,1.59997066753272,2,14.6081985698475,17,1.0458333333333334,375.31357502937317
102,69,2,10.3802158997297,11,1.21925520898503,2,14.6081986341380,14,0.8458333333333334,932.1803102493286
103,116,2,10.4453489036938,19,1.63706077911115,2,14.6081986541025,14,1.0208333333333335,370.12235927581787
104,104,2,10.4089616546875,13,1.19829240942465,2,14.6081986274429,12,0.8208333333333334,528.4464135169983
105,113,2,10.3958051833170,9,1.55907673890317,2,14.6081986080416,12,1.0541666666666667,398.33073234558105
106,119,2,10.3630108166852,12,1.52572873977235,2,14.6081986301240,11,0.9708333333333334,351.99106335639954
107,92,2,10.3962042208238,19,1.44946068766239,2,14.6081986174583,15,0.9916666666666668,665.8937284946442
108,123,2,10.3540111466865,21,1.35363284037940,2,14.6081986060049,16,0.9250000000000002,278.1699936389923
109,89,2,10.3965902462095,9,1.44239992041087,2,14.6081986637972,15,1.0791666666666668,681.8845932483673
110,78,2,10.3344920872316,12,1.62463135652993,2,14.6081986323445,17,1.0541666666666667,832.0669596195221
111,75,2,10.4541866015516,11,1.60574059398846,2,14.6081986021692,17,1.0083333333333335,879.3298835754395
112,83,2,10.2955843854010,19,1.70376253452587,2,14.6081986650874,13,1.0791666666666668,783.9047355651855
113,85,2,10.4003214879682,16,1.32095899575838,2,14.6081986464210,10,0.8333333333333335,777.3440148830414
114,101,2,10.3717020265114,8,1.44579612663742,2,14.6081986582992,12,0.9833333333333335,610.9936938285828
115,95,2,10.4138984467440,15,1.83703611808405,2,14.6081986307964,15,1.1583333333333334,690.6549367904663
116,118,2,10.3771963257301,9,1.46231701900947,2,14.6081985928638,13,0.9041666666666668,429.61809635162354
117,120,2,10.3825751233927,16,1.35826586552794,2,14.6081986573139,13,0.9708333333333334,395.7372431755066
118,122,2,10.3903611295484,17,1.51333795427497,2,14.6081985652447,13,0.9500000000000001,365.10353684425354
119,110,2,10.4088756093356,17,1.30738566080690,2,14.6081985276501,5,0.8916666666666667,520.9826354980469
120,112,2,10.4301498570258,15,1.25364337710325,2,14.6081986464314,5,0.8833333333333334,494.0347809791565
121,103,2,10.2945213094207,15,1.35283991682563,2,14.6081986065221,10,1.0083333333333335,628.3436634540558
122,114,2,10.4103004867799,15,1.43420417466295,2,14.6081986326736,7,0.9333333333333335,493.2838559150696
123,102,2,10.3646556514139,17,1.43493698178818,2,14.6081986328506,18,0.9791666666666667,648.9152364730835
124,96,2,10.3962325490885,18,1.77578374901614,2,14.6081986037426,11,1.1125,730.5682363510132
