,Seed,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
47,20,30.514166151337296,42.0301195925348,48,1.51714686283347,37.854150978632475,45.1934438824977,51,1.0959821428571426,6925.130437850952
48,61,30.514183154441053,42.0301263423959,49,1.43390464718163,37.854151018873075,45.1934439011148,45,0.9598214285714284,3023.7358903884888
49,26,30.465925232508457,42.0109742150246,47,1.62082103965257,37.854150922193234,45.1934438563863,46,1.0468749999999998,7086.520201921463
50,73,30.563072863887694,42.0495398325198,42,1.22225148461341,37.85415102173968,45.1934439024411,42,0.8549107142857141,2013.2727491855621
51,29,30.539094801664255,42.0400171110993,51,1.55626761671900,37.854150905346444,45.1934438485922,45,1.044642857142857,7182.372919797897
52,50,30.471004056028775,42.0129893565980,44,1.52969865788041,37.854151018347956,45.1934439008719,44,0.9776785714285712,3975.723574399948
53,17,30.56003122653661,42.0483317252751,47,1.45768814344137,37.854150968671085,45.1934438778891,50,1.011160714285714,7819.87132024765
54,48,30.515123249771385,42.0304995417385,46,1.46596949321734,37.85415088183327,45.1934438377140,48,1.026785714285714,5694.90039396286
55,81,30.514768934186026,42.0303588849607,43,1.51917432156474,37.85415090898547,45.1934438502758,45,0.9977678571428569,2523.14169216156
56,85,30.462465775126347,42.0096016610179,43,1.15112723973016,37.854151062388134,45.1934439212469,43,0.7723214285714284,2182.9182465076447
57,54,30.465337322679083,42.0107409555803,43,1.37317450746195,37.854150895126295,45.1934438438639,48,0.9151785714285712,4818.1857895851135
58,57,30.55572788762136,42.0466225535386,44,1.42861987374993,37.85415078094746,45.1934437910395,46,0.9017857142857141,4747.736029148102
59,80,30.54742669492717,42.0433257739898,49,1.49984694523096,37.854151001279384,45.1934438929752,44,0.9776785714285712,3125.2267758846283
60,34,30.489479334567104,42.0203208302392,51,1.73416511491606,37.854150977126324,45.1934438818009,47,1.120535714285714,8768.450237751007
61,58,30.495641953779813,42.0227666591088,50,1.28859510488542,37.85415092111869,45.1934438558892,43,0.9218749999999998,5078.8982989788055
62,67,30.50487912813104,42.0264330403506,51,1.62332511006259,37.85415090340574,45.1934438476943,50,1.013392857142857,4358.4869685173035
63,56,30.507536805636,42.0274879855565,47,1.67809962365702,37.85415093347449,45.1934438616056,47,1.0535714285714284,5253.864428281784
64,51,30.49584992113058,42.0228492004483,47,1.32295886711024,37.85415099164678,45.1934438885187,49,0.9419642857142855,5555.466481208801
65,60,30.49555328540464,42.0227314670743,42,1.34810687856556,37.85415096813331,45.1934438776403,45,0.9531249999999998,5152.372636318207
66,70,30.463993927128566,42.0102079550098,45,1.61353436219749,37.85415089143502,45.1934438421561,43,1.0401785714285712,4315.928124189377
67,66,30.49821374721065,42.0237874063853,42,1.20985344363628,37.85415092464855,45.1934438575222,43,0.8683035714285712,4674.40855550766
68,52,30.55526594886844,42.0464390886630,47,1.64834029561942,37.85415091194628,45.1934438516456,44,1.0535714285714284,5703.746849298477
69,88,30.458354057961518,42.0079703901646,46,1.48315402554713,37.8541509139027,45.1934438525507,45,1.026785714285714,3241.6573202610016
70,94,30.485720793476304,42.0188292188052,45,1.25144604055332,37.85415090206982,45.1934438470763,47,0.8794642857142855,2643.3657670021057
71,96,30.429628613040162,41.9965760600683,42,1.52618073538663,37.854150983358615,45.1934438846842,47,1.0758928571428568,2634.263256072998
72,64,30.522580991587443,42.0334602585286,45,1.26502271542638,37.854150900465214,45.1934438463339,39,0.8526785714285712,5370.118174314499
73,59,30.499613561361006,42.0243430064154,49,1.45341057787092,37.8541509733023,45.1934438800317,46,1.0245535714285712,5953.2590091228485
74,82,30.455051709731595,42.0066602810203,44,1.67249930586994,37.85415098515986,45.1934438855176,39,1.1450892857142854,4106.200254201889
75,90,30.429353506776458,41.9964669534559,46,1.57244920074673,37.854150968997146,45.1934438780400,1,0.9642857142857141,3522.4741303920746
76,63,30.514016733896455,42.0300602771272,45,1.44798897540198,37.85415105804571,45.1934439192379,47,0.8861607142857141,5629.5362067222595
77,43,30.537547527325994,42.0394027099429,52,1.78562811392752,37.8541509603487,45.1934438740388,50,1.1651785714285712,10049.127025604248
78,76,30.58340257340132,42.0576156436566,43,1.34730635856502,37.854151017350546,45.1934439004104,42,0.9040178571428569,4801.856907606125
79,91,30.53907857318828,42.0400106669413,47,1.73039977096849,37.85415093925004,45.1934438642776,49,1.1116071428571426,3351.7744829654694
80,77,30.498276435689288,42.0238122878724,49,1.43482237998199,37.85415094949509,45.1934438690174,45,0.9843749999999998,5026.44948554039
81,75,30.556574365808792,42.0469587456315,47,1.63449914104591,37.854150962225454,45.1934438749071,47,1.026785714285714,5276.335381031036
82,78,30.394713623352388,41.9827315678272,50,1.68796499630808,37.85415095326413,45.1934438707611,41,1.136160714285714,5323.775218248367
83,98,30.53240316428901,42.0373600316899,51,1.55794356567367,37.85415087948795,45.1934438366289,48,1.0312499999999998,3836.1004986763
84,103,30.47132354247456,42.0131161241611,41,1.26268615815109,37.854150960660924,45.1934438741832,40,0.8705357142857141,2793.910697221756
85,104,30.573055599178048,42.0535051625926,47,1.40151665146129,37.85415105797223,45.1934439192039,46,0.9308035714285712,2830.5705230236053
86,68,30.536007927747683,42.0387913669403,52,1.43552062475640,37.854150939719695,45.1934438644949,44,0.9709821428571426,6512.241614103317
87,113,30.519565363776195,42.0322630270440,47,1.44769421728883,37.85415102221619,45.1934439026616,42,1.011160714285714,2118.5558593273163
88,62,30.518292526673143,42.0317577114211,48,1.80162242667900,37.854151010108076,45.1934438970598,46,1.1004464285714284,6918.854564905167
89,92,30.42928366758155,41.9964392554205,47,1.47664547512254,37.85415092992813,45.1934438599648,45,1.0312499999999998,4574.720125198364
90,89,30.52057265090437,42.0326629246105,45,1.41024615902565,37.854150913757955,45.1934438524838,43,0.9531249999999998,5181.298567533493
91,95,30.506217991771116,42.0269644883051,42,1.50831836983616,37.854150928397786,45.1934438592568,47,1.0044642857142854,4753.2470552921295
92,118,30.51710955484129,42.0312880787582,47,1.36563202508276,37.85415089599374,45.1934438442652,43,0.8616071428571427,2124.6235473155975
93,119,30.460612820810415,42.0088665158456,43,1.41245248326803,37.85415102307796,45.1934439030602,41,0.9196428571428569,2156.544316291809
94,100,30.550670804221244,42.0446141201065,51,1.67504173786548,37.85415102665675,45.1934439047159,45,1.1160714285714284,4534.272043943405
95,86,30.5355049160654,42.0385916337475,46,1.45549277999781,37.854150927547,45.1934438588632,46,0.9999999999999998,5874.016872882843
96,79,30.59412257494166,42.0618748175895,49,1.45361104135087,37.85415094468574,45.1934438667924,40,0.8794642857142855,6548.432960510254
97,74,30.52275196216841,42.0335281366120,46,1.35540400163154,37.854150964288316,45.1934438758614,48,0.9107142857142855,6803.29162979126
98,102,30.501122384020448,42.0249418828259,42,1.26100448496819,37.854150865914725,45.1934438303493,41,0.9263392857142855,4036.9787669181824
99,107,30.43464144492009,41.9985641991726,50,1.48615427499746,37.854150956579936,45.1934438722952,46,1.0401785714285712,3594.3309223651886
100,110,30.435200251504515,41.9987858344432,47,1.43496768871358,37.854150943842754,45.1934438664024,49,0.9241071428571426,3249.2329981327057
101,101,30.614429246437577,42.0699442808183,44,1.34866998216304,37.854150963324145,45.1934438754154,42,0.9397321428571426,4371.131751298904
102,112,30.458140921884425,42.0078858332404,45,1.41849432912967,37.854151006987905,45.1934438956162,37,0.9196428571428569,3305.081829547882
103,84,30.512120729212484,42.0293076140280,48,1.61161365095891,37.85415091976848,45.1934438552645,45,0.9620535714285712,6435.276842594147
104,97,30.48952247623379,42.0203379517721,48,1.75164230493449,37.85415100838664,45.1934438962634,47,1.073660714285714,5254.867949008942
105,72,30.502721791942704,42.0255767251426,52,1.43173148036359,37.85415107217907,45.1934439257766,42,0.9620535714285712,7467.358030080795
106,93,30.494285446126348,42.0222282718594,50,1.44247681702229,37.85415088685224,45.1934438400359,43,0.9441964285714284,5475.654980659485
107,87,30.581551723977185,42.0568803326845,51,1.45242447532824,37.854150907455704,45.1934438495680,45,0.9330357142857141,6284.9918785095215
108,114,30.533254699502663,42.0376981436087,45,1.32012328397211,37.854151034195034,45.1934439082035,40,0.8683035714285712,3371.867488384247
109,71,30.499566906064263,42.0243244883270,52,1.72359573979273,37.85415089893326,45.1934438456252,48,1.1450892857142854,7580.708775520325
110,106,30.52238678073521,42.0333831538406,45,1.60720569900897,37.854150980813394,45.1934438835067,48,1.0848214285714284,4036.781593322754
111,117,30.545420954412144,42.0425292497219,47,1.61360470626096,37.85415106809689,45.1934439238881,44,1.042410714285714,3109.982186317444
112,83,30.49452234920727,42.0223222962401,49,1.39718829313701,37.85415108255794,45.1934439305784,41,1.013392857142857,6656.322981595993
113,111,30.473444909296646,42.0139578632047,43,1.59453234377023,37.854150815163266,45.1934438068693,47,1.044642857142857,3653.0993144512177
114,121,30.4287694480517,41.9962353180244,50,1.73904451235512,37.85415105944595,45.1934439198857,50,1.0915178571428568,2879.4684607982635
115,120,30.52334393460596,42.0337631602451,43,1.39363333478933,37.854151025684416,45.1934439042661,46,0.9709821428571426,2962.6051771640778
116,123,30.59198822650409,42.0610267768420,41,1.33868173737476,37.854150966983696,45.1934438771085,40,0.9218749999999998,2917.4910995960236
117,99,30.489131004111382,42.0201825894468,50,1.46122233844621,37.85415092686209,45.1934438585464,48,0.9933035714285712,5550.159754514694
118,105,30.3635088429982,41.9693677852171,48,1.56528441461291,37.8541508636715,45.1934438293114,43,1.026785714285714,4480.745846271515
119,116,30.543086406620954,42.0416021713693,44,1.61778235946193,37.85415102002844,45.1934439016494,45,1.0245535714285712,3668.133626937866
120,124,30.55239604362955,42.0452992904692,46,1.50073505118852,37.854150929689894,45.1934438598546,43,0.9709821428571426,2931.0676267147064
121,115,30.46003930080335,42.0086389793819,47,1.53899634010544,37.85415094844014,45.1934438685293,49,1.0357142857142854,3924.8862149715424
122,108,30.47507749570511,42.0146056723827,50,1.46720419030856,37.85415102617982,45.1934439044953,44,0.9955357142857141,4293.189224720001
123,109,30.513594518372614,42.0298926674757,49,1.68079635815531,37.85415085561288,45.1934438255832,46,1.1227678571428568,4248.805548667908
124,122,30.47723050119667,42.0154600017868,48,1.34291883439768,37.854151017539,45.1934439004976,49,0.9151785714285712,3413.665319919586
