,Seed,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
0,15,3.920088350352962,19.8949403216816,23,1.34991366342063,6.205360933967459,23.2198799108533,20,0.9810606060606063,505.7320499420166
1,23,3.9541836877900827,19.9594934651993,17,1.35590386396221,6.205360959421075,23.2198799315615,12,0.9356060606060608,512.5789334774017
2,4,3.9361415419521695,19.9253534959024,23,1.70505506135731,6.205360951029231,23.2198799247342,24,1.1363636363636367,551.8097472190857
3,34,3.942759121609788,19.9378805868641,21,1.61497236207844,6.205360872403109,23.2198798607668,20,1.109848484848485,576.0936236381531
4,16,3.909624218188097,19.8750971151374,22,1.32525281973126,6.205360978111381,23.2198799467672,13,0.9507575757575759,606.8961725234985
5,38,3.9300861607359754,19.9138854919815,21,1.46658024092920,6.205360907072782,23.2198798889728,15,1.037878787878788,615.4740705490112
6,29,3.9284485107491087,19.9107831766283,20,1.52440591405759,6.205360937778972,23.2198799139542,24,1.0151515151515154,621.1304137706757
7,3,3.9156328949261843,19.8864932097111,25,1.22587671450145,6.205360923224303,23.2198799021131,20,0.9053030303030305,623.0360791683197
8,0,3.922841553910555,19.9001587952964,24,1.49758112876419,6.205360921352288,23.2198799005901,18,0.9886363636363639,640.8307473659515
9,8,3.9376036882233088,19.9281218480146,27,1.53902250419936,6.20536093923161,23.2198799151360,26,1.0643939393939397,684.7802939414978
10,37,3.9211699353051372,19.8969904995585,28,1.69289990934902,6.2053609414496655,23.2198799169406,21,1.0795454545454548,690.4010639190674
11,35,3.883800552105056,19.8260645301147,28,1.52165058551815,6.205360932693146,23.2198799098166,20,1.0492424242424245,725.4215450286865
12,7,3.940287050199657,19.9332016394321,18,1.45705920885902,6.205360950453237,23.2198799242656,16,0.9583333333333336,736.6543583869934
13,25,3.9163843807009697,19.8879181410087,24,1.50419051220069,6.205360936316087,23.2198799127641,20,0.9242424242424244,745.8380653858185
14,13,3.913307461517884,19.8820833535219,21,1.34060578411254,6.205360899062665,23.2198798824560,14,0.8863636363636366,783.6673107147217
15,24,3.9408943083875214,19.9343510872983,18,1.99357349892679,6.205360917586571,23.2198798975264,26,1.166666666666667,784.196507692337
16,18,3.943859595044601,19.9399632145778,29,1.68945066275501,6.205360914531889,23.2198798950412,20,1.1287878787878791,792.2200253009796
17,40,3.8990126965808,19.8549593818804,26,1.46685742961203,6.205360934096109,23.2198799109580,18,0.9507575757575759,800.555451631546
18,42,3.91359223167882,19.8826234189862,28,1.51139966603569,6.205360927159987,23.2198799053150,18,0.8939393939393941,825.7275598049164
19,26,3.917562646512498,19.8901521593509,25,1.63304352506864,6.205360968523131,23.2198799389666,26,1.1212121212121215,836.0565536022186
20,12,3.9328415171832583,19.9191043438915,20,1.42825218559783,6.205360904820678,23.2198798871406,17,0.9469696969696971,838.1420233249664
21,27,3.9538319766444077,19.9588283632417,23,1.94302841464551,6.205360960510162,23.2198799324475,29,1.1439393939393943,863.1249916553497
22,9,3.9068510395008085,19.8698358500117,23,1.52766309938439,6.205360903894821,23.2198798863873,24,0.96969696969697,877.5853946208954
23,1,3.9267146062672076,19.9074981268375,24,1.41801517369074,6.205360917113376,23.2198798971415,25,1.0113636363636367,878.0680916309357
24,14,3.9059388150026604,19.8681049548508,24,1.37956592358862,6.205360914824157,23.2198798952790,18,0.9128787878787881,947.5993003845215
25,20,3.933818168396727,19.9209539497030,20,1.26463714685087,6.205360903432558,23.2198798860112,29,0.9469696969696971,948.7505125999451
26,47,3.909431606078478,19.8747317255084,24,1.37569129605942,6.205360916528914,23.2198798966659,20,0.96969696969697,950.5307166576385
27,45,3.9137549167693892,19.8829319457136,24,1.51065659234535,6.205360901169735,23.2198798841703,17,1.0340909090909094,972.4941501617432
28,22,3.9180881663527574,19.8911484965569,12,1.49223280430128,6.205360913573763,23.2198798942617,24,1.0719696969696972,980.9696853160858
29,48,3.9172625615701624,19.8895832092952,18,1.44624534864050,6.205360920747001,23.2198799000976,17,1.0113636363636367,531.5979673862457
30,6,3.909934597962589,19.8756859022592,23,1.71655276920881,6.205360882186793,23.2198798687264,21,0.9886363636363639,1053.2582821846008
31,5,3.905228481928303,19.8667570599502,27,1.75344570133211,6.205360945475131,23.2198799202156,22,1.1515151515151518,1058.119163274765
32,39,3.9324161478507738,19.9182987290400,31,1.65048382641976,6.205360886374952,23.2198798721338,29,1.0795454545454548,1084.1494994163513
33,19,3.926226434408649,19.9065731651365,25,1.75447472488382,6.205360932581291,23.2198799097256,18,1.0189393939393943,1118.670327425003
34,17,3.919041051135839,19.8929549836581,25,1.42790586623133,6.20536091036028,23.2198798916474,19,0.9886363636363639,1132.9487898349762
