,Seed,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
0,14,37.78849571038419,43.8629584338176,42,1.44731407388232,45.08333633055603,47.7240181854238,45,0.9314903846153846,870.4500703811646
1,2,37.80998404099595,43.8735034378593,45,1.12503972949361,45.08333618810888,47.7240181028441,38,0.8016826923076923,908.7013442516327
2,13,37.76850799606421,43.8531520706736,43,1.37240432277409,45.083336075257876,47.7240180374219,45,0.8966346153846154,1051.8833425045013
3,3,37.76769923921981,43.8527553243371,47,1.38983663231997,45.08333609796535,47.7240180505859,48,0.8834134615384616,1149.3297214508057
4,9,37.8618848600441,43.8989830550153,43,1.31066740186767,45.08333607271823,47.7240180359496,50,0.9002403846153846,1326.5314977169037
5,19,37.81103288170577,43.8740182009432,50,1.60426751048863,45.08333621696339,47.7240181195716,47,0.9459134615384616,1378.8745946884155
6,6,37.70326855027221,43.8211594417309,50,1.55342861021612,45.083336212114844,47.7240181167609,45,0.9759615384615384,1413.334644794464
7,12,37.75322204161931,43.8456539448791,50,1.62571039016844,45.08333615315597,47.7240180825811,46,1.0997596153846154,1436.6858775615692
8,10,37.79372627559776,43.8655250081897,49,1.26610875563494,45.08333616321146,47.7240180884104,43,0.8257211538461539,1437.1178555488586
9,8,37.744359209473004,43.8413070957559,46,1.39387715214070,45.083336171468574,47.7240180931973,50,0.9879807692307693,1438.6853203773499
10,15,37.768584287705025,43.8531894967274,48,1.24617659758356,45.08333613730103,47.7240180733896,43,0.8834134615384616,1499.9472720623016
11,7,37.72939908687115,43.8339707509949,49,1.37364397593938,45.08333625218069,47.7240181399879,46,0.8930288461538461,1532.1347966194153
12,17,37.796759092791746,43.8670132421916,48,1.53964505295510,45.08333612113696,47.7240180640190,52,1.0420673076923077,1539.2070422172546
13,1,37.77172517526048,43.8547303354850,49,1.50956296443823,45.083336124919654,47.7240180662118,49,1.0060096153846154,1734.745875120163
14,18,37.78195911739362,43.8597512155454,47,1.60655819560662,45.08333623255059,47.7240181286079,49,1.1550480769230769,1804.5831277370453
15,11,37.78419783887417,43.8608496315427,53,1.49867370977567,45.083336096281116,47.7240180496095,50,1.0432692307692308,1861.8233289718628
16,21,37.816397637179904,43.8766512749795,45,1.28816836171193,45.083336213666186,47.7240181176602,43,0.9206730769230769,970.7733294963837
17,4,37.75569339516347,43.8468661167971,53,1.58010026959017,45.083336121220555,47.7240180640674,43,1.0612980769230769,2015.980339050293
18,5,37.82672384769656,43.8817199151440,55,1.53454171156227,45.083336212981656,47.7240181172633,47,1.0492788461538463,2047.3011183738708
19,16,37.897123047697114,43.9162907082337,54,1.39617285954189,45.0833361717904,47.7240180933839,46,0.9579326923076923,2082.680779695511
20,0,37.799255206299485,43.8682381475379,53,1.48674646063194,45.08333621811475,47.7240181202392,50,0.9759615384615384,2149.1455590724945
21,26,37.77943775267613,43.8585141547290,43,1.62428702680000,45.083336178737746,47.7240180974113,46,1.0625,1052.2800652980804
22,23,37.80978175784757,43.8734041595024,48,1.38736894920507,45.08333620695992,47.7240181137724,49,0.9723557692307693,1446.8406410217285
23,30,37.833783755260136,43.8851856140165,46,1.58318419697851,45.08333608925849,47.7240180455383,45,1.0336538461538463,1143.4385640621185
24,22,37.74136957595109,43.8398409017937,49,1.56074516052810,45.083336312949,47.7240181752166,46,1.0504807692307692,1719.9845156669617
25,27,37.743278919274026,43.8407772877542,47,1.77932811577249,45.08333622597714,47.7240181247971,46,1.2223557692307692,1390.4777162075043
26,20,37.83501696875278,43.8857910242629,50,1.41758189906621,45.08333632236004,47.7240181806724,52,1.0096153846153846,1961.6183099746704
27,29,37.797679181020634,43.8674647485903,47,1.61409993072710,45.08333630885461,47.7240181728430,48,1.0673076923076923,1487.1810131072998
28,31,37.7826768833782,43.8601033804009,50,1.25802172287114,45.083336173676734,47.7240180944775,45,0.8629807692307693,1487.7166123390198
29,25,37.82177906783384,43.8792926889623,48,1.36206584627385,45.083336203194534,47.7240181115895,47,0.9002403846153846,1885.4232096672058
30,32,37.77343963355552,43.8555714272551,49,1.25548962773830,45.083336154067226,47.7240180831093,46,0.8870192307692307,1956.3877770900726
31,33,37.80031658704129,43.8687590038120,50,1.40107133672850,45.08333628472045,47.7240181588519,47,0.9795673076923077,1796.5649147033691
32,24,37.73359728110196,43.8360293943698,49,1.82908324343582,45.083336215015194,47.7240181184423,54,1.1658653846153846,2240.235098838806
33,28,37.82699471838356,43.8818528802529,55,1.46033072454646,45.08333606715588,47.7240180327250,47,1.0024038461538463,2130.3233993053436
34,40,37.69299264997994,43.8161223860449,49,1.27984031499248,45.0833361827842,47.7240180997572,43,0.8762019230769231,1568.897338628769
35,38,37.78301667782816,43.8602700981946,54,1.52079111128408,45.08333609259031,47.7240180474698,44,0.9819711538461539,1709.0746574401855
36,36,37.80999980361172,43.8735111739880,53,1.44303382173481,45.08333607863387,47.7240180393790,44,0.9807692307692307,2089.568197250366
37,41,37.81153222950393,43.8742632791462,49,1.16481371100613,45.08333606461329,47.7240180312509,46,0.8425480769230769,1521.6290469169617
38,47,37.75326347558785,43.8456742675143,42,1.45245130040497,45.08333620782625,47.7240181142746,47,1.0096153846153846,1171.6927156448364
39,39,37.83235794395795,43.8844856636561,51,1.71442393771444,45.08333621435088,47.7240181180571,47,1.1189903846153846,2081.4304122924805
40,37,37.71372504181048,43.8262856140051,52,1.50382330898604,45.083336174038756,47.7240180946873,46,0.9867788461538461,2164.7223851680756
41,42,37.725905039829506,43.8322574694180,52,1.37068377908040,45.08333620138146,47.7240181105385,48,0.90625,1845.0242683887482
42,46,37.780118342901254,43.8588480703037,50,1.26428836454222,45.08333611707292,47.7240180616630,41,0.8978365384615384,1750.8463990688324
43,55,37.80015731151519,43.8686808414097,46,1.30234008177467,45.08333618830387,47.7240181029570,43,0.9134615384615384,968.8378212451935
44,57,37.748827796703296,43.8434986977882,45,1.42464890984691,45.08333618744714,47.7240181024605,42,0.9014423076923077,899.1537349224091
