,Seed,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
0,21,37.75989057350503,43.8489248629933,45,1.31216453681764,45.083336086469494,47.7240180439215,40,0.9206730769230769,948.4289617538452
1,3,37.735997920149764,43.8372066245827,44,1.45964624619723,45.083336145234874,47.7240180779890,46,0.8834134615384616,982.018795967102
2,6,37.796275270425376,43.8667758223440,47,1.63754292022722,45.08333614748191,47.7240180792917,47,0.9759615384615384,1201.4986202716827
3,18,37.78884007923227,43.8631274068516,52,1.64408029766208,45.08333623173923,47.7240181281375,44,1.1550480769230769,1469.1673395633698
4,10,37.79946482950102,43.8683410164181,47,1.18977541458805,45.08333619496108,47.7240181068164,44,0.8257211538461539,1597.708843946457
5,2,37.75415697926227,43.8461125176752,53,1.16846205619488,45.083336104409895,47.7240180543219,43,0.8016826923076923,1644.8693418502808
6,23,37.69664660401873,43.8179134201588,52,1.53417586656416,45.08333613446477,47.7240180717454,47,0.9723557692307693,1766.915724515915
7,16,37.87603671328782,43.9059331110823,46,1.57518243837694,45.08333613879035,47.7240180742530,47,0.9579326923076923,1775.8786926269531
8,11,37.73088294576908,43.8346983710105,50,1.53096229383728,45.083336255026055,47.7240181416374,49,1.0432692307692308,1799.5998558998108
9,7,37.76314922865231,43.8505233228003,48,1.33596890562428,45.08333623927791,47.7240181325079,50,0.8930288461538461,1818.2926700115204
10,1,37.757153067820184,43.8475820858874,47,1.48848502427798,45.08333625619223,47.7240181423134,49,1.0060096153846154,1920.0241923332214
11,0,37.77712374263783,43.8573788589327,53,1.41172253128445,45.08333619404352,47.7240181062845,49,0.9759615384615384,2022.0404245853424
12,20,37.740750384393294,43.8395372402513,50,1.47866299857238,45.08333623794576,47.7240181317356,50,1.0096153846153846,2025.0917372703552
13,15,37.73699378258445,43.8376949868330,50,1.29602131871367,45.0833361524068,47.7240180821468,47,0.8834134615384616,2081.0269877910614
14,12,37.77321394258517,43.8554607051805,50,1.59069694709402,45.0833362949333,47.7240181647725,51,1.0997596153846154,2121.7779343128204
15,19,37.73991959894935,43.8391298129310,50,1.53273794479033,45.0833361434203,47.7240180769371,50,0.9459134615384616,2133.9550216197968
16,4,37.79483932299078,43.8660711860071,49,1.42466829699949,45.083336324712505,47.7240181820362,47,1.0612980769230769,2143.137852668762
17,13,37.76039428792484,43.8491719449758,46,1.27648012620774,45.08333619412171,47.7240181063298,50,0.8966346153846154,2326.297549009323
18,9,37.76843719772788,43.8531173394743,47,1.38026687532727,45.083336109794196,47.7240180574433,51,0.9002403846153846,2338.6201136112213
19,29,37.75716294960454,43.8475869329398,43,1.43979279097563,45.08333615648892,47.7240180845133,44,1.0673076923076923,954.9268503189087
20,25,37.78034675599659,43.8589601363748,47,1.23206610938101,45.08333614686824,47.7240180789359,45,0.9002403846153846,1661.28058552742
21,22,37.83356933396575,43.8850803509598,55,1.73777404823788,45.08333605172947,47.7240180237819,50,1.0504807692307692,2677.908808708191
22,14,37.79645479344681,43.8668639171903,53,1.45435890392037,45.083336241536415,47.7240181338171,49,0.9314903846153846,2702.5109293460846
23,5,37.80914297617374,43.8730906538904,50,1.53390497464044,45.08333615821614,47.7240180855146,48,1.0492788461538463,2721.877023458481
24,17,37.72449155888349,43.8315643978443,50,1.54887714585115,45.08333628649261,47.7240181598792,52,1.0420673076923077,2969.811094760895
25,31,37.70929127888724,43.8241119406408,47,1.33054634853485,45.08333616493823,47.7240180894115,46,0.8629807692307693,1399.7212171554565
26,32,37.80315140039058,43.8701501746587,47,1.26876649818377,45.083336157689075,47.7240180852090,44,0.8870192307692307,1404.475075006485
27,26,37.816163939495205,43.8765365706610,50,1.59582617500627,45.08333611676828,47.7240180614863,49,1.0625,2142.416643381119
28,8,37.77819080312703,43.8579023747904,54,1.58370629581969,45.08333620256725,47.7240181112259,53,0.9879807692307693,3399.045202732086
29,41,37.68760483929439,43.8134816127900,45,1.30702399148088,45.08333621108593,47.7240181161644,42,0.8425480769230769,1157.8441441059113
30,42,37.765046198895696,43.8514538653327,46,1.31344554781222,45.083336279672714,47.7240181559256,44,0.90625,1220.052546262741
31,40,37.804071295241705,43.8706016178930,47,1.33484804452218,45.08333615912849,47.7240180860435,47,0.8762019230769231,1482.1796987056732
32,46,37.79245579932767,43.8649015874294,45,1.23532439971398,45.083336275549065,47.7240181535350,45,0.8978365384615384,980.418948173523
33,33,37.82443173054869,43.8805947755632,51,1.45632474886784,45.08333617363638,47.7240180944540,46,0.9795673076923077,2071.4419956207275
34,36,37.77100867954809,43.8543788363824,49,1.44192995491751,45.08333624874252,47.7240181379947,46,0.9807692307692307,1882.7732257843018
35,35,37.76776594255724,43.8527880464048,56,1.53663742107095,45.08333628288529,47.7240181577880,46,1.0997596153846154,2111.9324560165405
36,38,37.79488173903704,43.8660919999015,49,1.39497031746368,45.08333616944117,47.7240180920220,49,0.9819711538461539,2244.6075055599213
37,45,37.85346491125891,43.8948484771905,51,1.67293267663282,45.08333623110363,47.7240181277691,49,1.1117788461538463,1861.0951941013336
38,27,37.74995784491175,43.8440529429586,55,1.98702400028770,45.08333620603932,47.7240181132387,52,1.2223557692307692,3072.228547811508
39,51,37.77763647270296,43.8576304112122,50,1.31295934918251,45.08333612835337,47.7240180682025,48,1.0,1489.9002559185028
40,28,37.728010288746916,43.8332897555469,55,1.61753333941012,45.08333625114456,47.7240181393872,49,1.0024038461538463,3268.9960672855377
41,37,37.789965204389766,43.8636794816159,53,1.54363890672189,45.0833361931486,47.7240181057657,41,0.9867788461538461,2820.0273246765137
42,52,37.78703795422488,43.8622431570537,50,1.50835676791327,45.08333612012621,47.7240180634330,45,0.9759615384615384,1555.1720561981201
43,54,37.88210150350283,43.9089118908829,41,1.52164591568887,45.08333612830939,47.7240180681770,45,0.9278846153846154,1469.8144309520721
44,44,37.783443017768086,43.8604792798174,51,1.45414449276023,45.08333613488558,47.7240180719894,47,0.9567307692307693,2480.2663300037384
45,30,37.757908080994866,43.8479524242136,49,1.53477987960259,45.0833362296032,47.7240181268992,52,1.0336538461538463,3371.6089379787445
46,47,37.71395504729437,43.8263983782233,47,1.40340281205940,45.083336205787575,47.7240181130928,43,1.0096153846153846,2575.478318452835
47,24,37.769938804793824,43.8538539814576,57,1.85603165763205,45.083336127354066,47.7240180676231,56,1.1658653846153846,4413.656998634338
48,55,37.73011983804613,43.8343241745951,47,1.34344155658115,45.08333607743545,47.7240180386842,50,0.9134615384615384,1757.8178672790527
49,53,37.79976999667494,43.8684907722375,51,1.49202629667392,45.08333619473261,47.7240181066840,47,0.9891826923076923,2208.5820875167847
50,59,37.74710906696643,43.8426557402994,50,1.46550774072849,45.08333613428708,47.7240180716423,50,1.0288461538461537,1717.0833721160889
51,56,37.8453167830159,43.8908477365305,52,1.58280470353226,45.08333617702815,47.7240180964203,47,1.0456730769230769,2177.4945516586304
52,57,37.77819929518722,43.8579065411471,52,1.32442424713239,45.083336215484174,47.7240181187141,51,0.9014423076923077,2023.627949476242
53,34,37.748333037152065,43.8432560394503,60,1.71480874960845,45.08333612817976,47.7240180681019,53,1.1358173076923077,4024.842134475708
54,64,37.71351378714692,43.8261820429601,46,1.21308755170337,45.083336281964684,47.7240181572543,40,0.8341346153846154,1260.3403158187866
55,43,37.82194254381368,43.8793729317238,53,1.64702983690198,45.0833361573923,47.7240180850370,53,1.1959134615384615,3738.720527410507
56,48,37.78312170579127,43.8603216295637,54,1.46167444130893,45.083336196883565,47.7240181079309,50,1.0348557692307692,3455.855147123337
57,66,37.78368023961846,43.8605956719931,36,1.20699044174363,45.083336220969905,47.7240181218944,48,0.859375,1506.5028581619263
58,63,37.84881811471576,43.8925668510294,49,1.58933945812959,45.083336169301106,47.7240180919408,49,0.9651442307692307,1691.0152022838593
59,69,37.70909539412302,43.8240159096857,46,1.16577457456036,45.08333613381829,47.7240180713706,45,0.8040865384615384,1609.4489822387695
60,39,37.85102026093408,43.8936481136728,56,1.66583073180769,45.08333617478767,47.7240180951215,53,1.1189903846153846,4857.667069673538
61,49,37.784261796047424,43.8608810121655,54,1.65250537621439,45.083336082954204,47.7240180418836,48,1.0721153846153846,3986.0123302936554
62,74,37.800346485568895,43.8687736761426,47,1.31011790457209,45.08333629471966,47.7240181646487,46,0.9399038461538461,1356.6829421520233
63,58,37.744090772098204,43.8411754451027,51,1.43629698262325,45.08333628129074,47.7240181568636,50,0.9230769230769231,3380.990586042404
64,72,37.73874226211578,43.8385524390225,48,1.25422082712416,45.08333632016972,47.7240181794026,49,0.9338942307692307,1923.694267988205
65,68,37.78500722124991,43.8612467570898,50,1.47711665419641,45.08333621634401,47.7240181192126,46,0.984375,2190.581080198288
66,70,37.776173503042784,43.8569126623473,51,1.65533050109235,45.083336251550314,47.7240181396224,48,1.0336538461538463,2107.755999803543
67,60,37.7108739249042,43.8248878280283,52,1.58575184372096,45.08333617494595,47.7240180952132,49,0.9891826923076923,3189.059527873993
68,76,37.764813330447915,43.8513396326550,46,1.42097735361347,45.08333619230987,47.7240181052795,52,0.9699519230769231,1753.2750902175903
69,61,37.736968692905556,43.8376826830070,49,1.34093206305082,45.083336175246124,47.7240180953872,54,0.9651442307692307,3157.0860760211945
70,78,37.72355398837759,43.8311046852762,52,1.44784700465026,45.08333614530767,47.7240180780312,44,1.0841346153846154,1784.9745304584503
71,67,37.81464400102635,43.8757905562950,52,1.52202018969335,45.08333625707342,47.7240181428243,50,1.0,2983.7888436317444
72,65,37.79524455101736,43.8662700350498,50,1.30888140235975,45.08333621527969,47.7240181185955,46,0.9074519230769231,3206.1205098629
73,77,37.7248507108092,43.8317404996369,50,1.56053679211107,45.083336275523465,47.7240181535202,48,1.0252403846153846,2276.387582540512
