,Seed,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
0,2,42.647044604112324,42.3746532213993,51,1.20856861332360,51.06579242055691,48.4624581560393,42,0.78515625,1113.6713211536407
1,21,42.767684401497505,42.4548023142768,50,1.29145157583202,51.06579247636198,48.4624582004225,45,0.822265625,1128.6285245418549
2,6,42.70061584503844,42.4102234565562,49,1.41133184313287,51.065792525313405,48.4624582393548,45,0.97421875,1214.6442840099335
3,31,42.634513266378136,42.3663374704360,45,1.38959454771634,51.06579253715695,48.4624582487744,48,0.91953125,1238.3007109165192
4,3,42.71225763113038,42.4179577608556,47,1.20272557315781,51.06579245301577,48.4624581818547,45,0.860546875,1314.604594707489
5,36,42.639984331434576,42.3699678248953,37,1.34809051606899,51.06579240562133,48.4624581441607,50,0.955078125,1379.1391065120697
6,17,42.652801424030926,42.3784740388248,44,1.50910003163640,51.06579258854101,48.4624582896413,50,0.97421875,1423.6071708202362
7,46,42.750808706423534,42.4435805824536,48,1.30290305134608,51.06579247610317,48.4624582002167,39,0.912109375,1493.881653547287
8,25,42.77648616322414,42.4606564629375,45,1.25295221961442,51.06579245615943,48.4624581843549,42,0.946875,1588.5702295303345
9,1,42.73035024948961,42.4299808213913,50,1.41461262696671,51.06579241057149,48.4624581480977,52,1.0109375,1621.096299648285
10,10,42.615392373229255,42.3536524395825,56,1.29114629710480,51.06579251799441,48.4624582335338,39,0.818359375,1633.1950738430023
11,30,42.6617765199936,42.3844316030640,50,1.37305651722831,51.06579257607632,48.4624582797279,49,1.025,1812.1574320793152
12,8,42.73908373003705,42.4357858155095,53,1.42637291501128,51.065792494823874,48.4624582151058,43,1.015625,1858.939458847046
13,26,42.75140131415086,42.4439745900674,51,1.76219057694689,51.06579253762124,48.4624582491436,50,1.10859375,1897.6140005588531
14,45,42.682163146131536,42.3979674798274,41,1.41916255028982,51.06579238467929,48.4624581275050,50,0.982421875,2006.4202897548676
15,51,42.624006674227616,42.3593667428826,44,1.32452628680448,51.06579247004258,48.4624581953965,45,0.892578125,873.7760183811188
16,20,42.70785617296369,42.4150334366825,49,1.32818425348826,51.06579245735595,48.4624581853066,45,0.989453125,2142.368837118149
17,7,42.71172827619587,42.4176060461790,51,1.34932818175757,51.06579252201053,48.4624582367280,53,0.925,2157.184437274933
18,12,42.638100495910024,42.3687177564258,43,1.43371349907381,51.0657924881126,48.4624582097681,55,0.9734375,2188.835161447525
19,42,42.83582558157727,42.5001467994070,53,1.40020736657759,51.06579255435271,48.4624582624505,49,0.92734375,2225.5009891986847
20,23,42.66402347992713,42.3859232552758,48,1.40414777151069,51.06579240624678,48.4624581446581,48,0.9546875,2307.2011404037476
21,13,42.66263279582034,42.3850000378580,51,1.33779913248895,51.06579239581534,48.4624581363617,52,0.846875,2390.737745285034
22,22,42.78867562075106,42.4687652664409,52,1.46282329335754,51.065792409411266,48.4624581471749,51,0.9984375,2423.4934735298157
23,40,42.736336446847204,42.4339596492100,51,1.48897422251789,51.065792467006965,48.4624581929822,51,0.923046875,2487.505631685257
24,34,42.699927116851455,42.4097659440287,55,1.55276453893953,51.06579251213295,48.4624582288722,46,1.1546875,2544.535708427429
25,33,42.72348209237219,42.4254162915662,49,1.44913810103089,51.06579246543288,48.4624581917303,55,1.01953125,2594.22381067276
