,Seed,Custom Embedding Normal Predicted Hardness,Custom Embedding Probabilistic Predicted Hardness,Custom Embedding Calculated Hardness,Custom Embedding Norms,Custom Embedding Scaled Predicted Hardness,Standard Embedding Normal Predicted Hardness,Standard Embedding Prob Predicted Hardness,Standard Embedding Calculated Hardness,Standard Embedding Norms,Standard Embedding Scaled Predicted Hardness,Times,,Actual Results Custom Embedding Calculated,Actual Results Standard Embedding Calculated
28,19,42.73465741,42.43284361,57,1.498773633,64.04957774,51.06579259,48.46245829,57,1.0171875,51.9434859,1907.004631,,,
29,41,42.74823581,42.44186998,51,1.261877174,53.943023,51.06579249,48.46245821,47,0.79453125,40.57336794,666.8316703,,,
30,26,42.70509203,42.41319706,55,1.87387203,80.02387749,51.0657925,48.46245822,55,1.10859375,56.6112184,1276.478713,,,
31,45,42.67141346,42.39082953,44,1.462753872,62.41777526,51.06579242,48.46245816,53,0.982421875,50.16815154,591.3986297,,,
32,39,42.68163615,42.39761751,53,1.72031352,73.42579572,51.06579251,48.46245823,47,1.119921875,57.1896981,1045.557103,,,
33,18,42.73707437,42.43445015,60,1.45646982,62.24525902,51.06579255,48.46245826,51,1.026171875,52.40228009,2220.16417,,,
34,32,42.7241753,42.42587697,55,1.392995079,59.51456595,51.06579243,48.46245816,45,0.900390625,45.97916076,1358.877028,,,
35,44,42.72853808,42.42877641,51,1.447919822,61.86749725,51.06579254,48.46245825,46,0.947265625,48.37286989,895.9726148,,,
36,46,42.70021485,42.40995708,45,1.241552124,53.01454244,51.06579246,48.46245819,49,0.912109375,46.57758804,797.5698676,,,
37,28,42.81953928,42.4893043,55,1.640584551,70.24907462,51.0657925,48.46245822,56,1.099609375,56.15242417,1708.974051,,,
38,51,42.72681098,42.42762858,48,1.307730937,55.87517256,51.06579254,48.46245825,49,0.892578125,45.58020936,598.960515,,,
39,48,42.73121315,42.43055434,47,1.381780991,59.04517805,51.06579248,48.4624582,46,0.948046875,48.41276498,829.7901404,,,
40,49,42.70045752,42.41011828,54,1.475425935,63.00136246,51.06579246,48.46245819,49,1.04140625,53.18023543,901.5418715,,,
41,57,42.69128811,42.40402764,36,1.333507978,56.92917329,51.06579244,48.46245817,47,0.930078125,47.49517648,386.930079,,,
42,34,42.63339047,42.36559248,55,1.733665227,73.91202657,51.0657925,48.46245822,56,1.1546875,58.96503228,1643.637984,,,
43,55,42.80082275,42.4768476,46,1.48904857,63.73250391,51.06579247,48.4624582,51,0.9,45.95921322,578.5405095,,,
44,37,42.76222078,42.45116885,56,1.715415847,73.35499118,51.06579256,48.46245827,47,1.066015625,54.43693277,1700.615881,,,
45,42,42.7638559,42.45225621,53,1.313611513,56.17509345,51.06579252,48.46245823,51,0.92734375,47.35554353,1373.762067,,,
46,53,42.80444369,42.47925718,50,1.369395278,58.61620307,51.06579241,48.46245815,50,0.900390625,45.97916074,759.4707758,,,
47,59,42.87864167,42.52866565,43,1.428524177,61.2531763,51.06579254,48.46245825,40,0.9625,49.15082532,444.3296607,,,
48,56,42.71841748,42.42205074,49,1.521627832,65.00153298,51.06579246,48.46245819,53,1.13125,57.76817772,805.6420159,,,
49,43,42.75078837,42.44356706,52,1.711535374,73.16948656,51.06579247,48.46245819,54,1.078125,55.05530751,1560.559953,,,
50,30,42.81160535,42.48402342,57,1.530707102,65.53202836,51.06579247,48.46245819,57,1.025,52.34243728,2094.640225,,,
51,50,42.6960636,42.40719956,55,1.665459216,71.10855261,51.06579248,48.4624582,50,1.068359375,54.55661814,1127.140174,,,
52,64,42.84596243,42.50689686,42,1.198668878,51.35812171,51.06579239,48.46245813,43,0.756640625,38.63845307,515.5612783,,,
53,36,42.86057709,42.51663071,55,1.303513974,55.86936117,51.0657924,48.46245814,50,0.955078125,48.77182126,2135.848029,,,
54,52,42.67532991,42.39342996,55,1.543996653,65.89056655,51.06579254,48.46245825,52,1.01484375,51.8238004,1225.050342,,,
55,65,42.81931317,42.48915378,50,1.201978626,51.46789921,51.06579241,48.46245815,40,0.80859375,41.29148058,559.8078265,,,
56,67,42.79914355,42.47573021,52,1.538194793,65.83341975,51.06579246,48.46245819,47,1.052734375,53.75871511,667.852288,,,
57,69,42.6588841,42.38251154,42,1.142610321,48.74248126,51.06579252,48.46245824,44,0.7875,40.21431161,606.9941421,,,
58,66,42.69088396,42.40375921,51,1.256985544,53.661824,51.06579257,48.46245828,50,0.8765625,44.7623588,734.5217326,,,
59,24,42.73608727,42.43379402,61,1.905661923,81.44053425,51.06579251,48.46245823,54,1.180859375,60.30151983,2835.492979,,,
60,73,42.62009461,42.35677157,43,1.258103328,53.62048287,51.06579247,48.4624582,38,0.901953125,46.0589511,464.5480421,,,
61,27,42.77651581,42.46067618,58,1.828964468,78.23672748,51.06579236,48.46245811,55,1.1875,60.64062843,2673.514416,,,
62,61,42.57184889,42.32478111,54,1.45906381,62.11504404,51.06579248,48.4624582,51,0.970703125,49.56972434,962.4880736,,,
63,54,42.68810852,42.40191587,52,1.645615292,70.24820417,51.06579242,48.46245816,49,1.01796875,51.98338088,1501.505729,,,
64,40,42.67761567,42.39494773,59,1.551548137,66.21637508,51.06579254,48.46245825,49,0.923046875,47.13612022,2315.507454,,,
65,60,42.64877132,42.37579921,55,1.698590336,72.44279081,51.06579251,48.46245822,54,1.00703125,51.42484886,1277.644821,,,
66,82,42.72939898,42.42934858,45,1.570380417,67.10141139,51.0657924,48.46245814,41,1.02734375,52.46212266,362.3227177,,,
67,47,42.70139392,42.41074033,55,1.442875695,61.61280343,51.06579244,48.46245817,55,0.967578125,49.4101437,2271.61308,,,
68,83,42.69907585,42.40920047,50,1.518907828,64.85596056,51.06579251,48.46245823,44,1.027734375,52.48207035,642.5593257,,,
69,81,42.71327047,42.41863072,50,1.454569754,62.12943132,51.06579253,48.46245824,49,0.96171875,49.11093016,704.8707478,,,
70,89,42.68753333,42.40153386,47,1.33742448,57.09135207,51.06579252,48.46245823,46,1.07890625,55.09520271,429.57458,,,
71,58,42.65128463,42.3774673,55,1.43586831,61.24162798,51.06579251,48.46245823,56,1.033203125,52.7613364,1810.867247,,,
72,79,42.78574642,42.46681652,53,1.529985556,65.46157403,51.06579249,48.46245821,50,1.05078125,53.65897726,968.5434928,,,
73,75,42.82012784,42.48969607,56,1.579104306,67.61744826,51.06579242,48.46245815,53,1.051953125,53.71881992,1145.956621,,,
74,85,42.74766821,42.44149263,49,1.193262797,51.00920213,51.0657924,48.46245814,46,0.812890625,41.5109039,717.4844916,,,
75,74,42.83581183,42.50013764,44,1.218741899,52.20579865,51.06579239,48.46245813,52,0.919921875,46.97653948,1179.162503,,,
76,71,42.78299187,42.46498405,47,1.513823821,64.76591223,51.06579245,48.46245818,51,1.0359375,52.90096937,1452.53905,,,
77,77,42.71510306,42.41984838,44,1.299780483,55.52025729,51.0657925,48.46245822,48,0.904296875,46.17863658,1100.624901,,,
78,76,42.68603346,42.40053775,54,1.834089562,78.29000841,51.06579253,48.46245824,50,1.05234375,53.73876761,1195.46992,,,
79,80,42.60619949,42.34755529,56,1.677306589,71.46365914,51.06579249,48.46245821,48,1.036328125,52.92091698,1080.164466,,,
80,84,42.73880237,42.43559878,46,1.589834595,67.94762656,51.06579255,48.46245826,46,0.9796875,50.02851864,954.6654034,,,
81,72,42.70684556,42.41436202,50,1.281797629,54.74153338,51.06579252,48.46245823,47,0.897265625,45.81958024,1511.542434,,,
82,62,42.75878238,42.44888238,53,1.630549891,69.72032795,51.06579236,48.46245811,54,1.09921875,56.13247645,2183.931413,,,
83,93,42.71364053,42.41887661,47,1.412159648,60.31847958,51.06579249,48.46245821,44,0.9703125,49.54977678,675.614331,,,
84,98,42.69157233,42.40421641,50,1.352727057,57.750045,51.06579243,48.46245816,47,0.962890625,49.17077279,717.7985342,,,
85,78,42.59791523,42.34206163,56,1.54089953,65.63910756,51.06579251,48.46245823,54,1.0875,55.53404935,1769.500226,,,
86,63,42.72837188,42.42866596,58,1.838768598,78.56758846,51.06579252,48.46245823,50,1.027734375,52.48207036,2432.608465,,,
87,95,42.85940534,42.5158502,51,1.601496088,68.63916999,51.06579247,48.4624582,52,1.065234375,54.39703753,966.7966523,,,
88,92,42.74771296,42.44152238,53,1.513374804,64.69331172,51.06579241,48.46245814,53,1.00078125,51.10568756,1045.848809,,,
89,94,42.7407193,42.43687305,53,1.303356687,55.70640231,51.06579261,48.46245831,50,0.829296875,42.34870223,1129.263881,,,
90,86,42.65691494,42.38120443,55,1.539730637,65.68015881,51.06579234,48.4624581,55,1.012890625,51.72406232,1774.074847,,,
91,90,42.7230164,42.42510682,55,1.494978397,63.86998657,51.06579248,48.4624582,53,0.96171875,49.11093011,1507.512308,,,
92,102,42.59308117,42.33885631,56,1.481236517,63.0904272,51.06579237,48.46245812,49,0.930859375,47.53507157,1057.721918,,,
93,99,42.84214488,42.50435465,50,1.554347848,66.5915957,51.06579251,48.46245823,57,1.013671875,51.76395764,1230.899791,,,
94,91,42.84088099,42.50351301,55,1.547805054,66.30933211,51.06579245,48.46245818,54,1.121484375,57.26948833,1471.962572,,,
95,101,42.79162977,42.47073071,51,1.410177464,60.34379195,51.06579241,48.46245815,52,1.01328125,51.74400997,1154.731226,,,
96,96,42.73956308,42.43610445,57,1.616774541,69.10023748,51.06579234,48.46245809,51,1.057421875,53.99808588,1294.655041,,,
97,103,42.69581042,42.40703139,50,1.372213332,58.58776028,51.0657925,48.46245822,52,0.982421875,50.16815162,1086.088567,,,
98,112,42.74957899,42.44276299,50,1.347837196,57.61947268,51.06579249,48.46245821,39,0.890625,45.48047144,569.8025773,,,
99,104,42.60061514,42.34385197,53,1.243986845,52.99460482,51.06579244,48.46245817,45,0.86796875,44.32351203,1267.731754,,,
100,105,42.75575481,42.44686923,51,1.329535969,56.8453139,51.06579242,48.46245815,47,0.824609375,42.10933117,1232.753499,,,
101,106,42.76868567,42.45546823,50,1.408728536,60.24946795,51.0657924,48.46245814,42,1.037109375,52.96081204,959.6518743,,,
102,87,42.55511054,42.31368874,56,1.520772417,64.71663831,51.06579248,48.4624582,56,1.0765625,54.97551722,2178.955691,,,
103,88,42.71714411,42.4212046,58,1.694867067,72.39988075,51.06579243,48.46245816,53,1.167578125,59.62330218,2087.918116,,,
104,111,42.64961649,42.37636014,49,1.56959968,66.94282439,51.06579246,48.46245819,53,1.070703125,54.67630357,840.9734528,,,
105,100,42.66739894,42.38816418,57,1.626849208,69.41342417,51.06579239,48.46245813,52,1.070703125,54.67630349,1737.119421,,,
106,110,42.7831757,42.46510634,51,1.386081732,59.30097827,51.0657925,48.46245822,46,0.968359375,49.45003891,1033.285845,,,
107,119,42.8368909,42.50085613,49,1.458125815,62.46157646,51.06579248,48.4624582,48,0.990625,50.58705068,695.6082075,,,
108,116,42.77819479,42.46179299,51,1.596792195,68.30788756,51.06579237,48.46245811,51,1.07421875,54.85583165,741.1487246,,,
109,109,42.61445518,42.3530308,54,1.89387874,80.70661068,51.06579247,48.4624582,55,1.242578125,63.45323666,1246.878411,,,
110,113,42.64634672,42.37419006,54,1.492857136,63.66490303,51.06579231,48.46245807,52,1.03515625,52.86107407,952.5028081,,,
111,108,42.91236329,42.55114141,54,1.456466509,62.50041995,51.06579256,48.46245826,50,0.96640625,49.35030109,1312.168821,,,
112,124,42.79250026,42.47130988,42,1.501490323,64.25252504,51.06579247,48.4624582,41,1.00390625,51.26526822,575.6278195,,,
113,114,42.60481428,42.34663664,53,1.373880657,58.53393023,51.06579245,48.46245818,49,0.855859375,43.70513721,1086.389493,,,
114,121,42.69409154,42.40588967,53,1.816092447,77.53641718,51.06579244,48.46245817,55,1.0609375,54.17761417,976.9014726,,,
115,120,42.75616723,42.44714345,55,1.429707321,61.12880531,51.06579239,48.46245813,46,0.953515625,48.69203095,1015.40321,,,
116,115,42.625375,42.3602745,57,1.56213278,66.58649555,51.06579252,48.46245823,50,1.044921875,53.35976367,1245.928311,,,
117,68,42.69787077,42.40839998,63,1.834185983,78.31583607,51.0657925,48.46245822,50,1.0328125,52.74138882,3808.067465,,,
118,122,42.65144819,42.37757586,55,1.382053807,58.94659635,51.06579249,48.46245821,49,0.88046875,44.96183448,1016.393477,,,
119,117,42.77832692,42.46188088,58,1.816109602,77.69013028,51.06579238,48.46245813,54,1.155078125,58.98497971,1278.307062,,,
120,70,42.66941826,42.38950484,63,1.813719714,77.39036508,51.06579257,48.46245827,45,1.062109375,54.23745703,4111.070325,,,
121,123,42.68217665,42.39797645,50,1.377561553,58.79732555,51.06579248,48.4624582,59,0.9234375,47.15606774,1257.681183,,,
122,107,42.77500348,42.45967025,59,1.418839878,60.69088072,51.06579247,48.46245819,54,1.04140625,53.18023544,2227.102844,,,
123,97,42.87541966,42.52651882,62,1.651981168,70.82938585,51.06579245,48.46245818,61,1.21875,62.23643455,2930.849191,,,
124,118,42.7778081,42.46153577,61,1.679468997,71.84400246,51.06579243,48.46245816,48,0.93203125,47.59491435,1689.961084,,,
