,Seed,Custom Embedding Normal Predicted Hardness,Custom Embedding Probabilistic Predicted Hardness,Custom Embedding Calculated Hardness,Custom Embedding Norms,Custom Embedding Scaled Predicted Hardness,Standard Embedding Normal Predicted Hardness,Standard Embedding Prob Predicted Hardness,Standard Embedding Calculated Hardness,Standard Embedding Norms,Standard Embedding Scaled Predicted Hardness,Times,,Actual Results Custom Embedding Calculated,Actual Results Standard Embedding Calculated
118,131,43.06531571,50.02079947,1,1.503265273,64.73859358,49.40001665,53.53118819,1,1.018229167,50.3005378,1328.702643,,,
119,123,43.04530893,50.01069452,50,1.445293696,62.21311364,49.40001653,53.53118812,1,0.9765625,48.24220364,3102.113172,,,
120,109,42.96208233,49.96875741,58,1.762627432,75.72614485,49.4000166,53.53118816,1,1.0859375,53.64533053,6789.522756,,,
121,126,43.05939825,50.01781011,53,1.321725258,56.91269426,49.40001657,53.53118814,1,0.924479167,45.66928617,3252.085927,,,
122,90,43.08610873,50.03130749,59,1.559717512,67.20215831,49.40001658,53.53118815,55,0.9921875,49.01407895,11546.71191,,,
123,128,43.03709141,50.00654567,54,1.69763419,73.06123782,49.40001667,53.5311882,1,1.075520833,53.13074708,3638.501301,,,
124,142,43.08511876,50.03080705,1,1.453426491,62.62105297,49.40001654,53.53118813,1,0.942708333,46.56980724,1297.243118,,,
125,140,43.05204755,50.01409741,1,1.288446411,,49.40001666,53.5311882,1,0.880208333,,2056.791727,,,
126,125,43.01446772,49.99512835,1,1.614822044,,49.40001651,53.53118811,52,1.078125,,4876.97132,,,
127,121,43.02460638,50.00024406,1,1.579979753,,49.40001664,53.53118819,57,1.0078125,,6897.087582,,,
128,87,42.96705148,49.97125586,61,1.55024826,,49.40001663,53.53118818,57,0.966145833,,14442.98984,,,
129,111,43.02656167,50.00123081,56,1.598830156,,49.40001669,53.53118822,57,1.091145833,,9370.400443,,,
130,124,43.05386087,50.01501321,56,1.328000494,,49.40001666,53.5311882,47,0.890625,,6351.891632,,,
131,148,43.06143438,50.01883866,1,1.439259249,,49.40001655,53.53118813,1,0.997395833,,1395.446429,,,
132,149,43.11340348,50.04511044,1,1.714944191,,49.40001661,53.53118817,1,1.096354167,,1330.753752,,,
133,129,43.06811308,50.0222128,1,1.398278375,,49.40001666,53.5311882,56,0.981770833,,6643.972728,,,
134,136,43.04172794,50.00888644,57,1.503439579,,49.40001665,53.53118819,1,0.9609375,,5406.921743,,,
135,134,43.04607698,50.01108234,58,1.944110672,,49.40001659,53.53118816,1,1.1875,,5962.222234,,,
136,135,43.04280476,50.00943012,58,1.707891287,,49.40001665,53.53118819,1,1.1484375,,5694.071655,,,
137,133,43.09409459,50.03534485,58,1.622804443,,49.40001659,53.53118816,1,1.067708333,,6389.184424,,,
138,150,43.0919401,50.03425553,1,1.670873193,,49.40001657,53.53118814,1,1.078125,,1398.054029,,,
139,141,43.05249453,50.01432315,1,1.422169898,,49.40001658,53.53118815,55,1.0859375,,4528.742063,,,
140,115,42.99331498,49.98446664,49,1.538651914,,49.40001663,53.53118818,61,1.059895833,,11721.22118,,,
141,132,43.05916408,50.01769183,58,1.38691686,,49.40001673,53.53118824,1,0.950520833,,7580.703166,,,
142,155,43.03941917,50.00772081,1,1.410937763,,49.40001661,53.53118817,1,0.96875,,1527.451489,,,
143,137,43.04067875,50.00835672,58,1.519086309,,49.40001666,53.5311882,1,1.018229167,,6995.38805,,,
144,145,43.04266193,50.009358,56,1.224250567,,49.40001657,53.53118815,1,0.796875,,5192.780798,,,
145,130,43.02401151,49.99994387,1,1.504694408,,49.40001663,53.53118818,59,0.966145833,,9056.710766,,,
146,163,43.08218068,50.02932193,1,1.470837874,,49.40001669,53.53118822,1,0.921875,,1045.27686,,,
147,162,43.10053164,50.03859985,1,1.89166265,,49.40001657,53.53118814,1,1.1953125,,1380.575194,,,
148,158,43.08761244,50.03206764,51,1.617668305,,49.40001664,53.53118819,1,1.046875,,2624.004676,,,
149,154,43.0559796,50.01608332,1,1.552970817,,49.40001668,53.53118821,52,1.046875,,3428.723968,,,
150,143,43.06910027,50.02271159,57,1.413877249,,49.4000167,53.53118822,1,0.9296875,,6981.07698,,,
151,153,43.04870647,50.01241014,1,1.406913261,,49.40001667,53.5311882,51,0.927083333,,4027.036432,,,
152,164,43.08254342,50.02950528,1,1.422669914,,49.40001652,53.53118811,1,1.083333333,,1366.920273,,,
153,160,43.09193161,50.03425124,1,1.403842551,,49.40001664,53.53118818,1,1.020833333,,2870.772335,,,
154,138,43.05641958,50.01630555,57,1.688106776,,49.40001654,53.53118813,57,1.171875,,10034.00813,,,
155,172,43.07744387,50.02692785,1,1.392070374,,49.40001665,53.53118819,1,0.916666667,,1430.14253,,,
156,139,43.0459101,50.01099807,61,1.77458953,,49.40001668,53.53118821,1,1.182291667,,10278.52869,,,
157,171,43.01023398,49.99299254,1,1.621298022,,49.4000166,53.53118816,1,1.0703125,,2228.883136,,,
158,152,43.07262406,50.02449215,57,1.509236515,,49.40001666,53.5311882,1,0.994791667,,6517.801861,,,
159,146,43.13958827,50.05836191,58,1.714547483,,49.40001661,53.53118817,54,1.1328125,,8593.56624,,,
160,161,43.0264833,50.00119127,54,1.31073883,,49.40001658,53.53118815,1,0.8828125,,4862.814021,,,
161,147,43.00833077,49.99203251,55,1.370159782,,49.40001648,53.53118809,53,0.927083333,,8102.060673,,,
162,168,43.08396629,50.03022449,1,1.494368293,,49.40001652,53.53118812,52,0.981770833,,3606.45263,,,
163,156,43.01022487,49.99298794,1,1.562505548,,49.40001671,53.53118823,54,0.966145833,,6604.822884,,,
164,159,43.08176786,50.02911327,58,1.650450554,,49.40001653,53.53118812,1,1.111979167,,6373.811787,,,
165,174,43.07789011,50.02715337,1,1.424718044,,49.40001661,53.53118817,1,0.997395833,,1874.600876,,,
166,144,43.07615561,50.02627679,55,1.443825469,,49.4000166,53.53118816,57,0.955729167,,9960.081762,,,
167,178,43.06283846,50.01954796,1,1.463707445,,49.40001666,53.5311882,1,0.953125,,1331.525847,,,
168,173,43.03462043,50.00529831,53,1.608789487,,49.40001676,53.53118826,1,1.03125,,3481.176834,,,
169,184,43.02194398,49.99890054,1,1.613531684,,49.4000165,53.5311881,1,1.1484375,,1203.294916,,,
170,186,43.10696182,50.04185195,1,1.31841058,,49.40001665,53.53118819,1,0.872395833,,1304.151456,,,
171,157,43.10683013,50.04178534,59,1.621523864,,49.40001667,53.53118821,1,1.096354167,,8567.195497,,,
172,183,43.00757622,49.9916519,1,1.643616809,,49.40001666,53.5311882,1,1.033854167,,2280.79786,,,
173,187,43.05336502,50.01476279,1,1.438065371,,49.40001663,53.53118818,1,0.997395833,,1599.037503,,,
174,189,43.07312544,50.0247455,1,1.55282925,,49.40001664,53.53118819,1,0.953125,,1688.082669,,,
175,170,43.0863676,50.03143835,57,1.439993435,,49.40001666,53.5311882,1,0.940104167,,6328.633965,,,
176,192,43.0541867,50.01517778,1,1.701804159,,49.40001651,53.53118811,1,1.1328125,,1295.494297,,,
177,193,43.02031196,49.99807703,1,1.660772856,,49.40001662,53.53118818,1,1.096354167,,1458.281519,,,
178,175,43.05228615,50.01421791,1,1.619546125,,49.40001658,53.53118815,55,1.065104167,,5372.92925,,,
179,151,43.02513051,50.00050856,59,1.715510324,,49.40001656,53.53118814,1,1.1015625,,11496.29503,,,
180,194,43.06922514,50.02277469,1,1.490725066,,49.4000167,53.53118823,1,1.072916667,,1426.88987,,,
181,195,43.08462575,50.03055784,1,1.30215974,,49.40001669,53.53118822,1,0.919270833,,1363.072525,,,
182,191,43.07521457,50.02580123,1,1.333035306,,49.40001661,53.53118817,49,0.84375,,2556.639102,,,
183,177,43.06864454,50.02248133,1,1.668708907,,49.40001659,53.53118816,57,1.106770833,,5424.501516,,,
184,180,43.07577676,50.02608533,56,1.347462049,,49.40001662,53.53118818,1,0.984375,,5370.461409,,,
185,165,43.05721154,50.01670557,55,1.4055085,,49.40001658,53.53118815,55,0.947916667,,8901.829444,,,
186,188,42.99306381,49.98434025,1,1.4924843,,49.40001659,53.53118816,52,0.966145833,,4086.799519,,,
187,167,43.06888232,50.02260147,57,1.460455456,,49.40001663,53.53118818,54,0.984375,,8862.007534,,,
188,190,42.99594008,49.98578762,53,1.292929897,,49.40001663,53.53118818,1,0.893229167,,3424.191204,,,
189,181,43.07432192,50.02535013,56,1.630893637,,49.40001653,53.53118812,1,1.075520833,,5924.712884,,,
190,197,43.08239733,50.02943144,1,1.573161952,,49.40001654,53.53118813,1,0.984375,,1715.892874,,,
191,199,43.03677858,50.00638775,1,1.501768005,,49.40001659,53.53118816,1,0.950520833,,1343.373568,,,
192,185,43.00923554,49.99248889,55,1.466152056,,49.40001666,53.5311882,49,0.947916667,,5564.709137,,,
193,166,43.03809103,50.00705031,59,1.691421669,,49.40001667,53.5311882,50,1.106770833,,10195.72462,,,
194,198,43.07356289,50.02496656,51,1.24049627,,49.40001662,53.53118817,1,0.859375,,2515.024403,,,
195,182,43.02082834,49.99833759,59,1.647826473,,49.40001662,53.53118817,1,1.044270833,,6930.511781,,,
196,179,43.03238481,50.00416983,1,1.612156118,,49.40001659,53.53118816,60,1.026041667,,7488.373405,,,
197,169,43.03938983,50.007706,61,1.680936169,,49.40001667,53.53118821,53,1,,10415.04218,,,
198,176,43.0459176,50.01100186,60,1.667221765,,49.40001656,53.53118814,57,1.0234375,,9817.744909,,,
199,196,43.03410156,50.0050364,63,1.854115378,,49.40001658,53.53118815,1,1.2109375,,9749.620776,,,
