,Seed,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
0,23,2,3.26738335121034,3,1.45857765265151,2,5.39909132111129,7,1.0046296296296298,110.48312950134277
1,8,2,3.27971003710607,6,1.65690242299388,2,5.39909132575074,2,1.1435185185185186,121.64096593856812
2,10,2,3.28149377893583,5,1.39831647539677,2,5.39909133472963,5,0.8657407407407408,121.98927664756775
3,1,2,3.28983774992263,8,1.43914498088038,2,5.39909127093888,2,1.0092592592592593,122.026695728302
4,9,2,3.27416397002402,9,1.56542655958219,2,5.39909130862269,2,0.9907407407407409,130.73173809051514
5,2,2,3.28082681657157,6,1.36441917638664,2,5.39909128137713,8,0.888888888888889,132.02999711036682
6,17,2,3.29904822001070,12,1.39272105314224,2,5.39909132465010,7,0.9583333333333335,135.018057346344
7,5,2,3.26552843623145,17,1.76153076888851,2,5.39909137270166,5,1.1435185185185186,135.55624103546143
8,4,2,3.30728800520865,6,1.65264623019104,2,5.39909131694607,3,1.078703703703704,135.57270526885986
9,14,2,3.30800246695454,2,1.60310765860630,2,5.39909132741479,3,0.9120370370370372,136.9691309928894
10,13,2,3.28208422201867,8,1.37541793076222,2,5.39909130431651,7,0.8796296296296298,142.56189584732056
11,16,2,3.27983920422761,2,1.27550973195510,2,5.39909132693394,2,0.939814814814815,163.99123787879944
12,15,2,3.28704618470778,6,1.25127346648320,2,5.39909133296366,2,0.8703703703703705,169.8263554573059
13,12,2,3.27024613310139,8,1.36958187016563,2,5.39909131640662,3,0.925925925925926,199.51498365402222
14,6,2,3.28008636541457,13,1.47670696366377,2,5.39909131099419,5,0.9305555555555557,216.39603805541992
15,7,2,3.27468967397104,7,1.49325990746393,2,5.39909132411226,5,0.9537037037037038,223.8223283290863
16,11,2,3.30479811672726,9,1.40156589577807,2,5.39909133562502,6,0.9814814814814816,234.91793870925903
17,19,2,3.27938847273186,11,1.78057128561426,2,5.39909133518017,3,1.1203703703703705,239.76602745056152
18,25,2,3.28111313992894,2,1.52484728643968,2,5.39909132600824,3,0.9629629629629631,119.93090009689331
19,26,2,3.31725638290019,7,1.62294351676489,2,5.39909133672228,6,1.0046296296296298,122.17214965820312
20,32,2,3.31175054065498,5,1.41590335570035,2,5.39909131069883,5,0.8564814814814816,109.19965839385986
21,22,2,3.27592340199109,9,1.51980045693164,2,5.39909132391747,3,0.9814814814814816,245.4675579071045
22,24,2,3.29072957784025,10,2.02418502350070,2,5.39909133396338,12,1.2083333333333335,137.30430221557617
23,27,2,3.28779316102479,8,1.76228364148836,2,5.39909134063922,3,1.1342592592592593,131.1211256980896
24,0,2,3.27555904120840,9,1.41994644094060,2,5.39909132932106,5,0.8935185185185186,254.15155911445618
25,30,2,3.29972796877741,3,1.55217422532082,2,5.39909132754047,10,1.0092592592592593,121.22781729698181
26,33,2,3.28465416141858,7,1.53786714581040,2,5.39909133113044,8,1.138888888888889,123.23058748245239
27,28,2,3.27503719677148,11,1.92344260546285,2,5.39909131885697,12,1.1296296296296298,133.38760685920715
28,31,2,3.29531035263857,8,1.29960395789345,2,5.39909130680261,9,0.9166666666666667,135.64916443824768
29,20,2,3.28224843726554,3,1.32183593865370,2,5.39909130500745,3,0.9351851851851853,301.2996070384979
30,35,2,3.29585006019582,7,1.64611420657052,2,5.39909132066459,3,1.0324074074074074,137.73902678489685
31,3,2,3.29437517939295,9,1.22347704957146,2,5.39909131260223,6,0.8101851851851853,308.32804822921753
32,29,2,3.28182533343039,8,1.61221315575767,2,5.39909130949423,2,1.050925925925926,177.9920666217804
33,21,2,3.28419526451774,8,1.45697216941800,2,5.39909133009995,2,0.9166666666666667,317.0723216533661
34,37,2,3.27386682861319,10,1.78449906066534,2,5.39909131483886,7,1.1111111111111112,143.92165064811707
35,18,2,3.28248218424973,9,1.54182559002407,2,5.39909131429391,5,0.9953703703703705,344.61883759498596
36,42,2,3.29670337912374,5,1.33561286654999,2,5.39909129382554,2,0.9490740740740742,114.0907633304596
37,46,2,3.30568954829283,3,1.29522265786616,2,5.39909134050660,10,0.8611111111111113,113.42673206329346
38,44,2,3.28231810523773,9,1.72064336809050,2,5.39909130094305,2,0.9490740740740742,123.16855025291443
39,43,2,3.29347565664984,3,1.50884434641567,2,5.39909135219716,2,1.0694444444444446,128.14819192886353
40,47,2,3.29986763771809,7,1.56180723147102,2,5.39909128641462,7,0.9907407407407409,135.13031816482544
41,49,2,3.31180878488956,8,1.60418146176014,2,5.39909132525617,5,1.0694444444444446,148.00424575805664
42,51,2,3.26637446642367,6,1.22472714977761,2,5.39909132096757,6,0.8101851851851853,141.50830936431885
43,34,2,3.27905233922432,10,1.73962259447025,2,5.39909130045955,6,1.0694444444444446,266.5274076461792
44,50,2,3.30847855435777,10,1.48263859038666,2,5.39909132039716,6,1.0092592592592593,154.65497398376465
45,53,2,3.30629651660751,3,1.44860495289933,2,5.39909133047483,5,0.9722222222222223,114.86991214752197
46,54,2,3.30068557188580,7,1.52801114661944,2,5.39909130679382,3,0.9907407407407409,136.53591895103455
47,55,2,3.27758169332789,8,1.36188819128430,2,5.39909133203075,5,0.9305555555555557,130.3502562046051
48,38,2,3.29894781488123,9,1.51704312819892,2,5.39909133109007,2,1.115740740740741,240.29701018333435
49,52,2,3.30325088499325,13,1.51840100717754,2,5.39909132712406,3,1.0601851851851853,194.09831881523132
50,41,2,3.28058867745106,7,1.21611733221774,2,5.39909136023070,2,0.7592592592592594,236.69546484947205
51,39,2,3.27290261361534,9,1.67979945971355,2,5.39909131114628,5,1.0462962962962965,259.26731395721436
52,61,2,3.28074732184711,2,1.45645352664416,2,5.39909132747156,5,1.0462962962962965,128.17048406600952
53,59,2,3.30529594905782,8,1.46491304019294,2,5.39909128831108,9,0.9120370370370372,145.9089183807373
54,60,2,3.31454643337949,6,1.55233171757472,2,5.39909132076634,2,1.0092592592592593,139.15507102012634
55,58,2,3.29247963582585,5,1.52314828168601,2,5.39909130374087,12,0.9953703703703705,162.53855228424072
56,62,2,3.28215528681793,10,1.66752029777894,2,5.39909133158695,9,1.1064814814814816,141.46595072746277
57,40,2,3.27121682057360,2,1.46548138749644,2,5.39909133358091,10,0.9953703703703705,275.98457860946655
58,63,2,3.28462747805324,3,1.80180760972073,2,5.39909131765601,5,1.101851851851852,138.7581171989441
59,45,2,3.27939160773235,3,1.41057745449062,2,5.39909131237598,7,1.0462962962962965,270.40177822113037
60,48,2,3.27349753271227,8,1.47329899701304,2,5.39909132927398,2,0.9305555555555557,271.23466396331787
61,66,2,3.29962448968624,3,1.12637424636644,2,5.39909131198738,8,0.7962962962962964,119.90935134887695
62,65,2,3.31405212779052,3,1.27209142376463,2,5.39909134542490,5,0.8564814814814816,124.40925145149231
63,64,2,3.30181709092432,2,1.24886973045331,2,5.39909131639799,7,0.8657407407407408,143.2595236301422
64,69,2,3.26483630234555,8,1.28848916414326,2,5.39909132712478,5,0.8240740740740742,126.62501120567322
65,68,2,3.28625498722718,10,1.72301121173142,2,5.39909126079381,10,1.0833333333333335,131.46149277687073
66,70,2,3.28174294416663,10,1.52038216334864,2,5.39909130671002,6,1.0324074074074074,131.90702772140503
67,71,2,3.28859512313130,12,1.69966601058604,2,5.39909135400344,9,1.0416666666666667,137.53746342658997
68,78,2,3.29631264031136,7,1.57758905341421,2,5.39909131289905,3,0.9305555555555557,128.03251814842224
69,77,2,3.29068236589356,9,1.16083322457057,2,5.39909133898073,6,0.8194444444444445,135.85039591789246
70,79,2,3.27945704085673,3,1.48415881936868,2,5.39909130251094,8,1.0324074074074074,122.6015636920929
71,82,2,3.28606963986978,5,1.62542245691667,2,5.39909131384879,2,1.1111111111111112,121.74296021461487
72,36,2,3.26760801465277,8,1.45243909976429,2,5.39909133766998,14,0.9490740740740742,474.7003002166748
73,76,2,3.30543611839038,3,1.82461809713611,2,5.39909133983256,7,1.027777777777778,157.40201497077942
74,85,2,3.28973268459057,3,1.40676028288736,2,5.39909132822787,2,0.800925925925926,136.6761975288391
75,87,2,3.29140337882588,3,1.68842991223159,2,5.39909133305961,10,1.0925925925925928,134.08093905448914
76,56,2,3.29571969268366,2,1.59066548420717,2,5.39909134490092,5,1.1203703703703705,364.22269654273987
77,88,2,3.30942257654884,7,1.50753911168032,2,5.39909130187044,6,1.115740740740741,136.71394228935242
78,72,2,3.28103714562306,2,1.13982705559576,2,5.39909133353235,2,0.8055555555555557,226.8803255558014
79,86,2,3.29990210701474,14,1.51859791172708,2,5.39909132291747,14,0.9537037037037038,159.21318101882935
80,67,2,3.26405323837488,6,1.34187969624039,2,5.39909134086565,11,0.939814814814815,289.815229177475
81,57,2,3.28928451470521,2,1.53725064523580,2,5.39909132203544,2,0.888888888888889,382.79097628593445
82,90,2,3.26368465029463,10,1.56187953015979,2,5.39909135786773,7,1.0416666666666667,134.21449756622314
83,80,2,3.28927329907075,9,1.76898537825981,2,5.39909129783224,8,1.0740740740740742,196.7722201347351
84,91,2,3.30404997006417,7,1.58625395273273,2,5.39909127514006,5,1.1111111111111112,141.346994638443
85,74,2,3.28505264485514,5,1.24732993171993,2,5.39909129124449,3,0.8842592592592594,268.20907855033875
86,92,2,3.28532701595766,2,1.40960835782855,2,5.39909130123127,7,0.9305555555555557,122.39886927604675
87,95,2,3.28287432596374,7,1.74417183336896,2,5.39909132123298,5,1.203703703703704,115.54486060142517
88,94,2,3.27548621045128,10,1.16468055863958,2,5.39909129902851,2,0.7500000000000001,131.62432503700256
89,83,2,3.29493637360248,7,1.64739042398752,2,5.39909131469283,2,1.1250000000000002,250.40924310684204
90,93,2,3.30379445220230,3,1.33359867100909,2,5.39909129420176,9,0.9212962962962964,163.98711895942688
91,99,2,3.28907024243093,7,1.58321877091910,2,5.39909129739506,6,1.013888888888889,132.4184000492096
92,98,2,3.27727996027945,10,1.45514015534006,2,5.39909137415953,7,1.0046296296296298,136.07207107543945
93,97,2,3.27198139301276,5,1.71773606438233,2,5.39909131513077,3,1.087962962962963,152.75875735282898
