,Seed,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
0,16,8.81679217988387,27.1437944658595,29,1.33905292495927,12.352260013913845,30.0712892722193,26,0.9236111111111113,937.7373571395874
1,4,8.818953934219309,27.1463512302056,32,1.60893208968162,12.352259990557167,30.0712892563158,25,1.1111111111111114,939.5063035488129
2,2,8.822867916735488,27.1509803784215,25,1.19480192394995,12.352259951866326,30.0712892299713,28,0.8541666666666669,976.604959487915
3,34,8.876177717312405,27.2140278288033,26,1.77616973436602,12.352259984154102,30.0712892519560,32,1.090277777777778,1046.0370948314667
4,21,8.851612304018502,27.1849760171907,30,1.55781626351673,12.352260003964965,30.0712892654451,25,0.9548611111111113,1054.1880576610565
5,14,8.836287541165404,27.1668518164518,33,1.39419122091601,12.35225998249917,30.0712892508291,36,0.9201388888888891,1072.1259534358978
6,15,8.855134645759238,27.1891417291356,29,1.42659168894644,12.352259964664087,30.0712892386852,29,0.9895833333333335,1101.1001522541046
7,25,8.80216802201487,27.1264978531059,31,1.43549824064273,12.352259972239215,30.0712892438431,28,0.9618055555555557,1108.1847825050354
8,32,8.833498898841858,27.1635537089178,30,1.38502760399994,12.352259970513806,30.0712892426683,32,0.8541666666666669,1120.8628101348877
9,9,8.87172364664514,27.2087604098333,31,1.36379826967889,12.352259994101649,30.0712892587292,29,0.9722222222222224,1136.2895352840424
10,5,8.867234408045263,27.2034513545706,30,1.72269550590261,12.352259973346566,30.0712892445971,27,1.1458333333333335,1168.4536616802216
11,44,8.830852520671984,27.1604238416244,32,1.57271732896887,12.35225991001119,30.0712892014723,28,0.9548611111111113,1205.6459574699402
12,3,8.82622613297908,27.1549521864881,32,1.33755395604900,12.352259996751563,30.0712892605335,28,0.9270833333333335,1226.2978539466858
13,30,8.83275071938902,27.1626688396900,31,1.56853469743980,12.352260003904863,30.0712892654042,28,1.0000000000000002,1228.474860906601
14,29,8.785147077358143,27.1063659664505,29,1.59358490013328,12.352259996919145,30.0712892606476,26,1.0520833333333335,1266.2223348617554
15,33,8.839491556458194,27.1706411630213,29,1.43976854666850,12.352259995069282,30.0712892593881,25,1.0347222222222223,1317.4360105991364
16,1,8.824991969496347,27.1534925271148,33,1.45008925518528,12.352259938070809,30.0712892205780,30,0.9756944444444446,1388.1677627563477
17,45,8.82913157614834,27.1583884756952,33,1.48658026348748,12.352259954577686,30.0712892318175,31,1.0833333333333335,1389.675748348236
18,8,8.857443689264503,27.1918725142720,26,1.63381061236513,12.352259966506368,30.0712892399396,31,1.059027777777778,1390.1609845161438
19,28,8.830178616087958,27.1596268134835,26,1.59010634981523,12.352259994245498,30.0712892588272,31,1.0659722222222225,1415.7015709877014
20,38,8.844190416805219,27.1761984046595,28,1.54543591665278,12.352259958685197,30.0712892346142,30,1.0208333333333335,1419.8627660274506
21,47,8.822115184953901,27.1500901092623,30,1.46974313248703,12.352259967616153,30.0712892406953,25,1.013888888888889,1419.9774804115295
22,6,8.859583196084513,27.1944027867673,28,1.41556866397002,12.352260009003679,30.0712892688760,30,0.965277777777778,1432.3768148422241
23,37,8.812705220874557,27.1389606863080,32,1.73796430625570,12.352260015599876,30.0712892733673,33,1.0520833333333335,1454.850221157074
24,12,8.845907695730604,27.1782293821884,34,1.75785104023195,12.35226001593775,30.0712892735973,30,0.9791666666666669,1468.4615507125854
25,35,8.847274268897767,27.1798455854232,31,1.39625353713673,12.352259894305828,30.0712891907786,32,1.0486111111111114,1476.689308166504
26,11,8.84187238619608,27.1734569251817,28,1.54658390411498,12.352259962944276,30.0712892375143,26,1.027777777777778,1497.506066083908
27,42,8.819485866289913,27.1469803590318,30,1.37601704220894,12.352260051402045,30.0712892977449,26,0.9097222222222224,1502.4743964672089
28,24,8.834381519178983,27.1645975794525,29,1.82341442785597,12.352259957481996,30.0712892337950,35,1.1562500000000002,1520.7406902313232
29,19,8.820600670138525,27.1482988625221,33,1.70392077298982,12.352259869492695,30.0712891738833,29,1.0069444444444446,1529.732631444931
30,17,8.837221427984453,27.1679563142353,28,1.32830030886214,12.352259987945018,30.0712892545372,23,0.9583333333333335,1538.0236644744873
31,26,8.840605016272892,27.1719580322827,35,1.72347280651077,12.352259982005727,30.0712892504931,32,1.104166666666667,1550.2176899909973
32,39,8.828646860290558,27.1578151998182,32,1.48098056014976,12.35226000609125,30.0712892668929,26,1.059027777777778,1553.0018022060394
33,18,8.835823936698567,27.1663035158286,23,1.79077745485802,12.352259984391523,30.0712892521176,29,1.201388888888889,1559.317495584488
34,22,8.848999304018603,27.1818857247098,27,1.66564442828561,12.35226000028725,30.0712892629409,30,1.0520833333333335,1610.34707736969
35,43,8.836405825455634,27.1669917100940,35,1.93841889691839,12.352260012508502,30.0712892712624,34,1.184027777777778,1617.9663989543915
36,7,8.824744641943395,27.1532000096066,32,1.35776375333711,12.352259920491836,30.0712892086085,21,0.934027777777778,1631.6032865047455
37,31,8.84956760743156,27.1825578360824,29,1.26602474969536,12.352259971806932,30.0712892435488,26,0.9131944444444446,1717.5569250583649
38,40,8.852940502350474,27.1865468195665,29,1.43481286196356,12.35226000742382,30.0712892678002,26,0.9548611111111113,1742.4589221477509
39,41,8.84517789630073,27.1773662696692,29,1.26603494310689,12.3522600325391,30.0712892849011,26,0.8402777777777779,1781.5224289894104
40,20,8.834322642015765,27.1645279457835,28,1.35096221029695,12.352259997036956,30.0712892607279,31,0.9722222222222224,1831.9417219161987
41,23,8.854564219711417,27.1884671142515,34,1.35453326600289,12.352259998143431,30.0712892614812,25,0.9131944444444446,1885.783567905426
42,50,8.86686431465166,27.2030136733321,32,1.46545428781216,12.352259962198168,30.0712892370062,27,0.9791666666666669,995.2898306846619
43,48,8.874200101715024,27.2116890907679,29,1.43925621391588,12.35226000529541,30.0712892663510,31,1.027777777777778,1035.2368631362915
44,27,8.835962886658491,27.1664678506796,37,1.78991514735011,12.352259995720681,30.0712892598316,32,1.1319444444444446,2008.0685193538666
45,10,8.87214762303544,27.2092618096311,25,1.23359305932149,12.352260000920497,30.0712892633721,27,0.8263888888888891,2047.3032231330872
46,46,8.854173983229028,27.1880056003129,32,1.30759231460078,12.35225994973582,30.0712892285207,28,0.8888888888888891,2086.9388842582703
47,36,8.867288295764192,27.2035150834410,36,1.51846592449768,12.352259993379496,30.0712892582375,26,1.0173611111111114,2087.2059774398804
48,13,8.82766968664029,27.1566594902166,32,1.33288093207108,12.35225995726084,30.0712892336444,23,0.8611111111111113,2091.8441264629364
49,52,8.852186211414967,27.1856547529644,33,1.76581521001071,12.352259910032004,30.0712892014865,33,1.0243055555555558,1077.4970536231995
50,49,8.8219301888069,27.1498713108860,30,1.50083200646127,12.352259939274166,30.0712892213974,29,1.045138888888889,1200.4955987930298
51,57,8.849612918373904,27.1826114236240,28,1.42566193783443,12.352259962286038,30.0712892370661,24,0.9409722222222224,1125.0042471885681
