,Seed,Custom Embedding Normal Predicted Hardness,Custom Embedding Probabilistic Predicted Hardness,Custom Embedding Calculated Hardness,Custom Embedding Norms,Custom Embedding Scaled Predicted Hardness,Standard Embedding Normal Predicted Hardness,Standard Embedding Prob Predicted Hardness,Standard Embedding Calculated Hardness,Standard Embedding Norms,Standard Embedding Scaled Predicted Hardness,Times,,Actual Results Custom Embedding Calculated,Actual Results Standard Embedding Calculated
24,25,45.6245602,45.71248108,50,1.405411298,64.12127237,53.61617027,51.56650038,51,0.910984848,48.84351872,2410.00399,,,
25,36,45.75446315,45.79785777,53,1.448229829,66.26297834,53.61617032,51.56650042,55,0.944602273,50.64595635,1941.977221,,,
26,4,45.73019517,45.78189151,61,1.682236337,76.92899601,53.61617033,51.56650042,51,1.118371212,59.96278139,3665.079457,,,
27,38,45.69417428,45.75820684,50,1.493376553,68.23860848,53.61617026,51.56650037,55,1.006155303,53.94619403,1436.957963,,,
28,30,45.74098131,45.78898693,54,1.486193506,67.97994938,53.61617039,51.56650047,54,1.03219697,55.34244862,2352.998087,,,
29,18,45.72835525,45.78068131,58,1.477785931,67.57672004,53.61617036,51.56650045,60,1.097064394,58.82039144,3983.813419,,,
30,41,45.71862968,45.77428507,55,1.251659984,57.22417929,53.61617021,51.56650033,52,0.839962121,45.03555205,1294.679678,,,
31,31,45.63392698,45.71862999,55,1.333545456,60.85491596,53.61617026,51.56650037,58,0.931818182,49.9605223,2747.913145,,,
32,44,45.7682508,45.80693226,56,1.476575833,67.58029305,53.6161703,51.5665004,51,0.927083333,49.70665786,1260.407448,,,
33,47,45.71948294,45.77484619,49,1.385701536,63.35355774,53.61617042,51.5665005,46,0.954545455,51.17907179,897.7487271,,,
34,45,45.67278899,45.74415336,56,1.588251414,72.53987169,53.61617028,51.56650038,45,1.021306818,54.75856026,1288.978998,,,
35,46,45.73128965,45.78261142,44,1.242887173,56.83883331,53.61617022,51.56650033,56,0.922348485,49.45279337,1280.519469,,,
36,24,45.77727416,45.8128724,61,2.015250626,92.25268041,53.61617031,51.56650041,57,1.20407197,64.55772781,3753.1955,,,
37,35,45.7075999,45.76703258,59,1.601960594,73.22177389,53.6161703,51.5665004,54,1.091382576,58.51575406,3457.865159,,,
38,34,45.64142931,45.72355578,56,1.714940517,78.27233638,53.61617029,51.56650039,56,1.11032197,59.53121182,3517.825739,,,
39,43,45.76025679,45.80167062,53,1.841517556,84.26831625,53.61617029,51.56650039,58,1.200284091,64.35463622,2127.648631,,,
40,26,45.58951666,45.6894864,62,1.690535233,77.07068417,53.61617027,51.56650038,55,1.140151515,61.13055776,4107.077189,,,
41,37,45.72083509,45.7757354,60,1.570439146,71.80178921,53.61617033,51.56650043,57,1.035511364,55.52015367,3302.364354,,,
42,51,45.71732257,45.77342552,55,1.278949222,58.47013413,53.61617036,51.56650045,52,0.949337121,50.89982081,1681.350202,,,
43,54,45.66625821,45.73986279,53,1.457090406,66.53986672,53.61617029,51.56650039,51,0.979166667,52.49916676,1357.04641,,,
44,50,45.69621778,45.75955004,58,1.522701824,69.58171416,53.61617035,51.56650044,56,1.010416667,54.17467214,1903.851097,,,
45,55,45.73787945,45.78694629,48,1.31205251,60.01049953,53.61617033,51.56650043,47,0.915719697,49.09738325,1490.66671,,,
46,42,45.78068936,45.81512093,53,1.233576987,56.47400484,53.61617024,51.56650035,52,0.881628788,47.26955919,2943.461799,,,
47,39,45.62881081,45.71527129,59,1.69883617,77.5158742,53.61617024,51.56650035,54,1.080018939,57.9064793,3556.133341,,,
48,59,45.81008115,45.83447838,53,1.401988366,64.22520082,53.61617025,51.56650036,51,0.989109848,53.03228201,1289.013213,,,
49,64,45.79513167,45.82463125,47,1.145789375,52.47157529,53.61617024,51.56650035,49,0.76467803,40.99910744,722.9280393,,,
50,49,45.72396985,45.777797,56,1.800470213,82.32464574,53.61617024,51.56650035,52,1.039299242,55.72324509,2650.132757,,,
51,57,45.76782102,45.80664936,51,1.337737155,61.22531468,53.61617027,51.56650038,53,0.926609848,49.68127138,1865.067037,,,
52,65,45.74810238,45.79367219,45,1.240689943,56.75921053,53.61617024,51.56650035,49,0.86032197,46.1271692,961.8097243,,,
53,66,45.69912121,45.76145858,44,1.221642843,55.82800436,53.61617035,51.56650044,55,0.895833333,48.03115259,1334.268399,,,
54,58,45.73521659,45.78519455,58,1.388309123,63.49461843,53.61617018,51.5665003,54,1.016098485,54.47930929,2283.030482,,,
55,69,45.69687352,45.75998108,54,1.232298092,56.31217005,53.61617027,51.56650038,47,0.821496212,44.04548078,1129.057096,,,
56,48,45.77233036,45.80961773,60,1.400593805,64.10844234,53.61617029,51.56650039,55,1.039772727,55.74863159,3360.811912,,,
57,56,45.67371072,45.74475896,61,1.589695096,72.60727395,53.61617027,51.56650037,51,1.058712121,56.76408935,2595.184409,,,
58,11,45.6972045,45.76019864,64,1.493682001,68.25709186,53.61617027,51.56650038,53,1.070075758,57.37336404,7120.008759,,,
59,73,45.63220959,45.71750251,54,1.49785314,68.35034842,53.61617014,51.56650026,47,0.917613636,49.19892883,1079.091436,,,
60,53,45.73491905,45.78499882,58,1.450522064,66.33950918,53.61617029,51.56650039,52,0.935606061,50.16361389,3183.517512,,,
61,68,45.68218172,45.75032512,54,1.615061626,73.77953869,53.61617037,51.56650046,56,1.001420455,53.69232973,1600.569139,,,
62,63,45.7177347,45.77369654,57,1.645225298,75.2159737,53.61617026,51.56650036,55,0.976325758,52.34684807,2282.362723,,,
63,40,45.60124353,45.69717952,62,1.460361166,66.59428517,53.61617038,51.56650046,48,0.931818182,49.96052241,5194.069546,,,
64,61,45.56430835,45.67295506,54,1.422611762,64.82032099,53.61617031,51.5665004,55,0.951231061,51.00136657,2676.003623,,,
65,76,45.70820584,45.76743096,56,1.661302043,75.93513574,53.61617031,51.56650041,54,0.977272727,52.39762097,1466.327508,,,
66,85,45.72461283,45.77821988,45,1.268797068,58.01525469,53.61617022,51.56650034,49,0.810606061,43.46159255,810.5962071,,,
67,19,45.75670551,45.79933343,63,1.65851386,75.88813028,53.61617035,51.56650044,53,0.987689394,52.9561228,8027.965028,,,
68,75,45.77245799,45.80970175,58,1.814759853,83.06601913,53.61617032,51.56650041,50,1.026988636,55.06319762,1715.370264,,,
69,70,45.68287622,45.75078151,55,1.681134702,76.7990685,53.61617028,51.56650038,51,1.046401515,56.10404181,2388.206114,,,
70,72,45.67381381,45.74482669,52,1.269156855,57.96723389,53.61617032,51.56650041,50,0.930397727,49.884363,2277.665527,,,
71,80,45.67371458,45.74476149,55,1.558458648,71.18059547,53.61617028,51.56650038,53,1.012310606,54.27621783,1502.549062,,,
72,74,45.77387565,45.81063501,58,1.306574185,59.80696427,53.61617038,51.56650047,54,0.925662879,49.63049863,2210.94156,,,
73,82,45.72495789,45.77844682,57,1.603436717,73.31707636,53.61617029,51.56650039,55,1.045454545,56.05326892,1615.643556,,,
74,27,45.73153622,45.78277361,65,1.856572397,84.90390782,53.61617025,51.56650036,51,1.181344697,63.3391784,7501.320562,,,
75,77,45.65068363,45.72963286,55,1.408270526,64.28851225,53.6161702,51.56650032,47,0.993844697,53.28614643,2179.030421,,,
76,52,45.68754777,45.75385155,61,1.647505479,75.27048527,53.61617025,51.56650036,54,1.050189394,56.30713334,5332.618867,,,
77,86,45.68216457,45.75031385,49,1.336675024,61.06220842,53.61617033,51.56650042,53,0.982954545,52.70225831,1742.455343,,,
78,83,45.73971251,45.7881522,59,1.701253031,77.81482454,53.61617022,51.56650033,54,1.024621212,54.93626531,2103.094293,,,
79,60,45.63695119,45.7206155,63,1.679922109,76.66652329,53.61617035,51.56650044,46,1.008996212,54.09851279,4438.603348,,,
80,89,45.68391265,45.7514626,57,1.453891043,66.41943141,53.61617034,51.56650043,52,1.029829545,55.21551631,1552.085126,,,
81,67,45.74871025,45.79407217,59,1.485139701,67.94322586,53.61617021,51.56650033,55,1.026988636,55.06319751,3966.034648,,,
82,92,45.70518454,45.76544459,57,1.386068062,63.35049656,53.61617031,51.56650041,52,0.996685606,53.4384652,1482.089186,,,
83,62,45.76429173,45.8043263,57,1.6074789,73.56513333,53.61617027,51.56650038,58,1.113636364,59.70891691,4446.084841,,,
84,71,45.7334758,45.78404944,58,1.613645283,73.7976075,53.61617031,51.56650041,57,1.070549242,57.39875048,3585.273374,,,
85,78,45.66206564,45.73710865,56,1.514154778,69.13943486,53.6161703,51.5665004,59,1.052083333,56.40867915,2847.229591,,,
86,90,45.7466538,45.79271905,54,1.474453208,67.45130045,53.61617026,51.56650037,57,1.019886364,54.68240094,1691.787935,,,
87,94,45.73205068,45.78311201,53,1.244080859,56.89436889,53.61617027,51.56650038,45,0.839015152,44.98477925,1398.760973,,,
88,81,45.71731443,45.77342016,62,1.644512596,75.18269944,53.6161703,51.5665004,47,0.985795455,52.854577,2851.047752,,,
89,98,45.66040802,45.73601981,49,1.310550329,59.84026275,53.61617031,51.5665004,57,0.949337121,50.89982076,1360.480087,,,
90,95,45.79990102,45.82777247,57,1.591560402,72.89330888,53.61617041,51.56650049,54,1.046401515,56.10404195,1831.541384,,,
91,87,45.56990071,45.67662177,57,1.512469547,68.92308708,53.61617022,51.56650034,55,1.033617424,55.41860775,2731.897159,,,
92,103,45.67231598,45.74384258,48,1.373852442,62.74702284,53.61617019,51.56650031,54,0.958806818,51.40754953,1183.59068,,,
93,91,45.80449408,45.83079787,55,1.454306877,66.61379074,53.61617039,51.56650048,55,1.102272727,59.09964235,2591.793849,,,
94,104,45.60603706,45.7003247,48,1.364118803,62.21205268,53.61617033,51.56650043,54,0.870265152,46.66028462,1268.083318,,,
95,102,45.66605417,45.73972875,54,1.359181091,62.06843733,53.61617024,51.56650035,53,0.948390152,50.84904784,1494.726352,,,
96,112,45.68587097,45.75274956,51,1.338494399,61.15028241,53.61617026,51.56650037,51,0.884469697,47.42187786,1127.670827,,,
97,96,45.70592242,45.76592971,52,1.625125222,74.27784732,53.61617033,51.56650043,59,1.07907197,57.85570654,2618.720187,,,
98,106,45.78154927,45.81568711,54,1.526897819,69.90374773,53.61617039,51.56650047,56,1.083806818,58.10957102,1776.813036,,,
99,110,45.74895655,45.79423423,57,1.483102986,67.85041407,53.61617032,51.56650042,54,0.955018939,51.20445809,1911.267871,,,
100,99,45.82237605,45.84257912,57,1.575470811,72.19181596,53.61617018,51.5665003,55,1.008049242,54.04773971,2679.522975,,,
101,111,45.60223298,45.6978287,44,1.615011227,73.64811824,53.61617027,51.56650038,55,1.098011364,58.87116425,2000.20289,,,
102,119,45.82475919,45.84414953,50,1.442561551,66.10503569,53.61617031,51.56650041,51,0.972064394,52.1183701,1047.5965,,,
103,114,45.6252228,45.71291601,47,1.272730741,58.06862362,53.61617034,51.56650043,45,0.847064394,45.41634884,1579.768245,,,
104,118,45.75640837,45.79913789,52,1.329436611,60.83024447,53.61617033,51.56650042,53,0.916193182,49.1227697,1254.442171,,,
105,93,45.72120281,45.77597723,57,1.464424528,66.95525084,53.61617026,51.56650036,57,0.949810606,50.92520717,3676.191783,,,
106,116,45.72971578,45.78157619,47,1.51262823,69.17205904,53.61617031,51.56650041,58,1.047348485,56.15481475,1411.937992,,,
107,79,45.7985862,45.82690647,62,1.503867756,68.87501706,53.61617036,51.56650045,55,0.991003788,53.13382792,5229.837094,,,
108,105,45.6758375,45.74615634,56,1.239258498,56.60416978,53.61617029,51.56650039,55,0.848484848,45.4925081,2628.706575,,,
109,115,45.66327685,45.73790428,57,1.696889023,77.48551324,53.6161703,51.5665004,51,1.033143939,55.39322138,1573.391283,,,
110,101,45.71818207,45.77399072,58,1.436645596,65.68082493,53.61617037,51.56650045,53,1.020359848,54.70778745,3060.796438,,,
111,84,45.80523848,45.83128822,61,1.53740512,70.42120816,53.61617025,51.56650036,50,0.96969697,51.99143783,5125.585681,,,
112,100,45.72586176,45.77904129,57,1.671864708,76.44745452,53.61617034,51.56650043,55,1.07717803,57.75416074,3265.973326,,,
113,113,45.73676507,45.78621319,58,1.461255219,66.83308666,53.61617027,51.56650038,55,1.010416667,54.17467206,2327.348793,,,
114,120,45.72935377,45.78133808,57,1.406474965,64.31719124,53.61617023,51.56650034,52,0.984375,52.77841757,1501.489629,,,
115,108,45.84876394,45.85997193,61,1.529341932,70.11843722,53.61617026,51.56650037,52,1.006155303,53.94619403,2869.591469,,,
116,122,45.68253693,45.75055855,49,1.272485898,58.13038403,53.6161703,51.5665004,54,0.947443182,50.798275,1189.315434,,,
117,97,45.80057112,45.82821384,61,1.604867825,73.50386296,53.61617029,51.56650039,55,1.140625,61.15594424,3793.050696,,,
118,123,45.73063124,45.78217833,57,1.492892487,68.2709158,53.61617023,51.56650034,48,0.955018939,51.20445801,1256.867575,,,
119,88,45.72809139,45.78050776,62,1.804666591,82.5239588,53.61617032,51.56650042,55,1.167613636,62.60297158,5104.258898,,,
120,107,45.76494504,45.80475631,58,1.60333408,73.37649605,53.61617015,51.56650028,59,1.066287879,57.17027235,3587.18981,,,
121,121,45.67706045,45.7469599,59,1.561221726,71.31201915,53.61617035,51.56650044,56,1.019412879,54.65701458,2147.09912,,,
122,124,45.8014776,45.82881092,53,1.518522764,69.55058636,53.61617023,51.56650034,59,0.982007576,52.65148536,1822.459829,,,
123,117,45.75337362,45.79714079,60,1.75709506,80.39302677,53.61617023,51.56650034,61,1.135890152,60.90207975,3132.645393,,,
124,109,45.62220998,45.71093843,63,1.682840687,76.77491119,53.61617023,51.56650034,51,1.216382576,65.21777526,4190.358702,,,
